Date,BTC.open,BTC.close,BTC.high,BTC.low,BTC.volume
2017-12-10 02:00:00,13703.0,13740.0,14063.0,13639.0,2669.98287559
2017-12-10 02:30:00,13739.0,13288.0,13921.0,13288.0,1856.14016174
2017-12-10 03:00:00,13288.0,13377.0,13557.0,13057.0,3595.3930962
2017-12-10 03:30:00,13378.0,12773.0,13378.0,12761.0,5133.152137
2017-12-10 04:00:00,12763.0,12769.0,13420.0,12730.63686141,4756.62343803
2017-12-10 04:30:00,12762.0,13573.0,13666.36691918,12740.0,3191.33181339
2017-12-10 05:00:00,13573.0,13229.0,13598.0,13000.0,2128.85967797
2017-12-10 05:30:00,13229.0,13266.0,13335.0,12875.0,1616.13958572
2017-12-10 06:00:00,13269.0,13373.28920297,13550.0,13170.84194519,1449.98051336
2017-12-10 06:30:00,13374.0,13725.0,13850.0,13341.0,1326.67404917
2017-12-10 07:00:00,13706.0,13335.0,13789.0,13301.0,1238.42203855
2017-12-10 07:30:00,13327.0,13451.0,13464.0,13051.0,1746.69487581
2017-12-10 08:00:00,13440.0,13000.0,13473.0,12929.0,1588.43446974
2017-12-10 08:30:00,13001.0,13298.0,13349.0,13001.0,1204.18342646
2017-12-10 09:00:00,13298.0,13288.0,13370.0,13131.0,830.85043515
2017-12-10 09:30:00,13285.0,13538.0,13642.0,13209.0,1510.07435751
2017-12-10 10:00:00,13537.0,13768.0,13799.0,13440.0,1205.40487012
2017-12-10 10:30:00,13768.0,13618.0,13974.0,13509.0,1650.90918586
2017-12-10 11:00:00,13617.0,13731.0,13816.0,13616.0,789.75770317
2017-12-10 11:30:00,13738.0,13644.0,13800.0,13410.0,1357.91938541
2017-12-10 12:00:00,13645.0,13505.0,13660.0,13410.0,772.43991388
2017-12-10 12:30:00,13503.0,13710.0,13790.0,13492.0,856.78345339
2017-12-10 13:00:00,13713.0,14188.0,14198.0,13704.0,2126.38249148
2017-12-10 13:30:00,14187.0,14716.0,14823.0,14178.0,3454.59012632
2017-12-10 14:00:00,14717.0,15175.0,15448.0,14673.89513232,5155.64136935
2017-12-10 14:30:00,15175.0,15023.0,15500.0,14880.0,5454.36816228
2017-12-10 15:00:00,15024.0,15400.0,15400.0,14655.0,3983.49810182
2017-12-10 15:30:00,15400.0,15444.0,15683.0,15222.0,3163.54409421
2017-12-10 16:00:00,15444.0,15578.0,15600.0,15237.0,1945.90038981
2017-12-10 16:30:00,15578.0,15110.0,15578.0,15051.0,2329.5068869
2017-12-10 17:00:00,15110.0,15252.0,15375.0,15052.0,1185.55528124
2017-12-10 17:30:00,15254.0,15311.0,15407.0,15210.0,786.96280184
2017-12-10 18:00:00,15309.0,15030.0,15324.0,15022.0,1187.76958296
2017-12-10 18:30:00,15031.0,15144.0,15322.0,14921.0,1662.51973522
2017-12-10 19:00:00,15144.70270856,15250.0,15297.0,15080.0,574.63236277
2017-12-10 19:30:00,15255.0,15487.0,15600.0,15255.0,1632.06346983
2017-12-10 20:00:00,15486.0,15432.0,15570.0,15250.0,1046.89654651
2017-12-10 20:30:00,15432.0,15233.0,15440.0,15133.0,849.53632528
2017-12-10 21:00:00,15234.0,14768.0,15350.0,14480.0,3466.4291637
2017-12-10 21:30:00,14745.6932877,14360.0,14940.0,14305.0,2653.13872905
2017-12-10 22:00:00,14361.0,14811.0,14878.0,14340.0,1958.11837986
2017-12-10 22:30:00,14814.0,14472.0,14816.0,14309.0,1360.49353573
2017-12-10 23:00:00,14473.0,15394.0,15741.0,14471.0,6932.98107459
2017-12-10 23:30:00,15393.0,14960.0,15580.0,14679.78022702,3625.03562215
2017-12-11 00:00:00,14939.0,15200.0,15388.0,14927.0,1682.19469066
2017-12-11 00:30:00,15200.0,15285.0,15375.0,15042.0,1247.92054645
2017-12-11 01:00:00,15285.0,15697.0,15828.48703689,15281.0,2525.73695874
2017-12-11 01:30:00,15696.0,15992.0,16098.0,15686.0,3197.58749148
2017-12-11 02:00:00,15997.0,16059.0,16099.0,15717.0,1706.42348398
2017-12-11 02:30:00,16051.0,16099.0,16099.0,15860.0,2071.37845937
2017-12-11 03:00:00,16099.0,16438.0,16440.0,16098.0,2369.58830007
2017-12-11 03:30:00,16430.0,16165.0,16588.0,15396.0,4781.73593571
2017-12-11 04:00:00,16174.0,16150.0,16563.0,15967.0,2638.92957815
2017-12-11 04:30:00,16151.0,16025.0,16240.0,15813.0,2226.25915008
2017-12-11 05:00:00,16035.0,16088.0,16329.0,15995.0,1188.68471184
2017-12-11 05:30:00,16087.0,16087.0,16254.12541254,16023.10231023,687.59235367
2017-12-11 06:00:00,16087.0,16416.0,16423.0,16086.0,1128.60700345
2017-12-11 06:30:00,16416.0,16671.0,16708.0,16260.0,2028.31115204
2017-12-11 07:00:00,16672.0,16450.0,16745.0,16413.0,1279.83075176
2017-12-11 07:30:00,16450.0,16529.0,16620.0,16441.0,573.52428515
2017-12-11 08:00:00,16528.0,16573.0,16690.0,16490.0,911.81772994
2017-12-11 08:30:00,16572.0,16392.0,16599.0,16180.0,1225.70910201
2017-12-11 09:00:00,16393.0,16325.0,16486.0,16191.0,1415.15314661
2017-12-11 09:30:00,16325.0,16432.0,16497.0,16319.0,560.7381163700001
2017-12-11 10:00:00,16432.0,16434.0,16600.0,16366.0,1244.45587301
2017-12-11 10:30:00,16428.0,16452.0,16589.0,16390.0,1042.65264374
2017-12-11 11:00:00,16451.0,16330.0,16469.0,16251.0,1734.63320937
2017-12-11 11:30:00,16330.0,16048.0,16383.0,16030.35965384,1904.0696628
2017-12-11 12:00:00,16049.0,16390.0,16489.0,16044.0,1212.63764739
2017-12-11 12:30:00,16391.0,16290.0,16400.0,16223.0,483.53218617
2017-12-11 13:00:00,16289.0,16260.0,16386.0,16153.0,940.06833056
2017-12-11 13:30:00,16272.0,16201.0,16289.0,15750.0,1746.52365171
2017-12-11 14:00:00,16198.0,16211.0,16350.0,16145.0,827.95175183
2017-12-11 14:30:00,16211.0,16224.0,16245.0,16014.0,829.80703369
2017-12-11 15:00:00,16224.0,16181.0,16311.0,16153.0,612.15225824
2017-12-11 15:30:00,16182.0,16339.0,16469.0,16170.91595845,952.36958779
2017-12-11 16:00:00,16334.0,16321.0,16500.0,16286.0,1096.0200407
2017-12-11 16:30:00,16320.0,16358.0,16438.0,16255.0,752.58959979
2017-12-11 17:00:00,16355.0,16270.0,16380.0,16150.0,1091.1035532
2017-12-11 17:30:00,16270.0,16278.0,16284.0,16204.0,465.18791428
2017-12-11 18:00:00,16277.0,16447.0,16530.0,16266.0,1245.65705125
2017-12-11 18:30:00,16445.0,16505.0,16542.0,16415.0,1061.86962828
2017-12-11 19:00:00,16505.0,16588.0,16613.0,16440.0,902.24909916
2017-12-11 19:30:00,16588.0,17063.0,17090.0,16585.0,3883.37693421
2017-12-11 20:00:00,17063.0,17301.0,17450.0,16951.0,4844.63945552
2017-12-11 20:30:00,17301.0,17265.0,17446.0,17055.0,2466.16527967
2017-12-11 21:00:00,17265.0,17045.0,17279.85379129,16835.0,3232.10253122
2017-12-11 21:30:00,17044.0,17090.0,17215.0,17001.0,1500.9524884100001
2017-12-11 22:00:00,17090.0,16967.0,17200.0,16700.0,2444.65994411
2017-12-11 22:30:00,16967.0,16862.0,17019.0,16803.0,1218.04372257
2017-12-11 23:00:00,16862.0,16733.0,16939.0,16717.0,1272.13228289
2017-12-11 23:30:00,16734.0,16753.0,16886.0,16610.0,1621.53754083
2017-12-12 00:00:00,16753.0,16700.0,16790.0,16550.0,1604.07246012
2017-12-12 00:30:00,16700.0,16738.0,16883.0,16595.0,1503.90886979
2017-12-12 01:00:00,16738.0,16692.0,16739.0,16601.0,769.06162717
2017-12-12 01:30:00,16692.0,17020.0,17052.0,16669.0,1181.9073909
2017-12-12 02:00:00,17020.0,16716.0,17077.0,16658.84036582,1525.92541121
2017-12-12 02:30:00,16703.0,16780.0,16900.0,16696.0,1065.8772112
2017-12-12 03:00:00,16780.0,16527.0,16851.0,16500.0,1878.88179406
2017-12-12 03:30:00,16527.0,16353.0,16528.0,16310.0,1929.85018657
2017-12-12 04:00:00,16353.0,16380.0,16519.0,16339.0,1132.21091737
2017-12-12 04:30:00,16380.0,16263.0,16429.0,16210.0,1522.22745289
2017-12-12 05:00:00,16263.0,16367.0,16490.0,16234.0,1241.61102143
2017-12-12 05:30:00,16365.0,16546.0,16586.0,16284.0,909.42036365
2017-12-12 06:00:00,16542.0,16420.0,16597.0,16334.0,1198.49955207
2017-12-12 06:30:00,16419.0,16558.0,16580.0,16380.0,637.69520863
2017-12-12 07:00:00,16559.0,16500.0,16565.0,16393.0,1018.30915946
2017-12-12 07:30:00,16500.0,16743.0,16780.0,16480.0,1292.63691111
2017-12-12 08:00:00,16739.0,16757.0,16890.0,16720.0,933.61136944
2017-12-12 08:30:00,16747.0,16835.0,16962.0,16746.0,1122.75847497
2017-12-12 09:00:00,16835.0,16843.0,16989.80753061,16826.0,746.23323165
2017-12-12 09:30:00,16843.0,16855.0,16958.0,16821.0,761.40815955
2017-12-12 10:00:00,16853.0,16780.0,16881.0,16720.0,669.37936637
2017-12-12 10:30:00,16780.0,16677.0,16787.0,16676.0,1081.91002594
2017-12-12 11:00:00,16676.0,16856.0,16863.0,16676.0,745.31845965
2017-12-12 11:30:00,16857.0,16770.0,16881.0,16741.32125665,964.16229813
2017-12-12 12:00:00,16768.0,16696.0,16844.0,16615.0,1283.13593267
2017-12-12 12:30:00,16683.0,16726.0,16828.0,16682.0,1240.02720023
2017-12-12 13:00:00,16727.0,17132.0,17200.0,16723.0,1900.01734149
2017-12-12 13:30:00,17133.0,17265.0,17284.0,17070.0,1244.76440095
2017-12-12 14:00:00,17265.0,16990.0,17276.0,16974.0,976.0678606
2017-12-12 14:30:00,16978.0,17015.0,17048.0,16974.0,274.8172206
2017-12-12 15:00:00,17003.0,16957.0,17016.18480955,16852.96283118,783.90065352
2017-12-12 15:30:00,16957.0,17153.0,17188.0,16900.0,997.74738338
2017-12-12 16:00:00,17161.0,17150.0,17178.0,16990.0,861.04188278
2017-12-12 16:30:00,17062.0,17054.0,17139.0,17020.0,604.22068347
2017-12-12 17:00:00,17054.0,17100.0,17200.0,17021.0,494.55980565
2017-12-12 17:30:00,17110.0,17314.0,17315.0,17100.0,896.44105281
2017-12-12 18:00:00,17314.0,17400.0,17579.0,17267.0,2868.46310956
2017-12-12 18:30:00,17361.0,17349.0,17439.0,17200.0,897.15617936
2017-12-12 19:00:00,17350.0,17341.0,17449.34015248,17268.0,455.59416189
2017-12-12 19:30:00,17341.0,17328.0,17515.0,17161.0,1337.1533853
2017-12-12 20:00:00,17347.0,17264.0,17500.0,17260.0,623.40268267
2017-12-12 20:30:00,17315.0,17037.0,17390.0,17000.0,1266.53279328
2017-12-12 21:00:00,17038.0,17150.0,17250.0,16916.0,1279.22570972
2017-12-12 21:30:00,17129.0,17072.0,17180.0,17016.0,706.63570742
2017-12-12 22:00:00,17074.0,17234.0,17245.0,17070.0,658.60284118
2017-12-12 22:30:00,17233.0,17220.0,17235.0,17087.87479538,525.9105273
2017-12-12 23:00:00,17219.0,16953.0,17245.0,16895.0,1180.29163842
2017-12-12 23:30:00,16954.0,16972.0,17009.0,16800.0,1293.34749271
2017-12-13 00:00:00,16968.0,17138.0,17293.0,16968.0,1205.6508183
2017-12-13 00:30:00,17137.0,17157.0,17247.0,17135.0,670.40962344
2017-12-13 01:00:00,17160.0,16850.0,17225.0,16807.0,909.36498558
2017-12-13 01:30:00,16849.0,16887.0,16966.0,16656.0,1694.2964194
2017-12-13 02:00:00,16884.0,16346.0,16961.0,16299.0,2749.91947823
2017-12-13 02:30:00,16346.0,16200.0,16400.0,15800.0,3767.05399255
2017-12-13 03:00:00,16200.0,16150.0,16460.0,16001.0,1589.11009689
2017-12-13 03:30:00,16149.0,16336.0,16494.0,16117.0,716.11017049
2017-12-13 04:00:00,16336.0,16164.0,16361.0,16032.0,772.15487588
2017-12-13 04:30:00,16157.0,16380.0,16445.0,16130.0,723.32922963
2017-12-13 05:00:00,16379.0,16753.0,16879.0,16378.0,1933.9678091
2017-12-13 05:30:00,16751.0,16703.0,16850.0,16700.0,878.26112151
2017-12-13 06:00:00,16703.0,16529.0,16704.0,16518.0,664.57467746
2017-12-13 06:30:00,16537.0,16633.0,16667.0,16484.0,506.3898259
2017-12-13 07:00:00,16633.0,16557.0,16715.0,16449.0,729.91654044
2017-12-13 07:30:00,16557.0,16465.0,16595.0,16425.0,596.85360311
2017-12-13 08:00:00,16466.0,16339.0,16480.0,16290.0,778.8993356
2017-12-13 08:30:00,16336.0,16540.0,16700.0,16322.0,803.13149096
2017-12-13 09:00:00,16539.0,16516.0,16564.0,16430.0,586.81530807
2017-12-13 09:30:00,16515.0,16695.0,16717.0,16500.0,621.23074882
2017-12-13 10:00:00,16680.0,16714.0,16850.0,16670.0,1033.86017804
2017-12-13 10:30:00,16707.0,16592.0,16770.0,16585.0,847.83100217
2017-12-13 11:00:00,16592.0,16667.0,16773.0,16564.0,695.12022783
2017-12-13 11:30:00,16667.0,16606.0,16676.0,16582.07026201,405.45682375
2017-12-13 12:00:00,16607.0,16956.0,17000.0,16607.0,1687.8902856500001
2017-12-13 12:30:00,16956.0,16925.0,17100.0,16700.0,1574.05551062
2017-12-13 13:00:00,16925.0,17018.0,17126.0,16820.0,1104.18982959
2017-12-13 13:30:00,17017.0,16969.0,17060.0,16891.0,776.54348857
2017-12-13 14:00:00,16967.0,17073.0,17161.0,16955.0,931.42317408
2017-12-13 14:30:00,17083.0,17001.0,17130.0,16880.0,1036.9610078
2017-12-13 15:00:00,17001.0,16964.0,17154.0,16952.0,1025.47808256
2017-12-13 15:30:00,16966.0,16890.0,17100.0,16890.0,787.2998336
2017-12-13 16:00:00,16890.0,16872.0,16916.0,16750.0,1251.98294321
2017-12-13 16:30:00,16872.0,16624.0,16900.0,16500.0,1990.49350442
2017-12-13 17:00:00,16639.0,16265.0,16641.0,16180.0,3134.77132306
2017-12-13 17:30:00,16264.0,16308.0,16594.0,16101.0,2506.03173944
2017-12-13 18:00:00,16310.0,15680.0,16329.0,15632.0,3291.41001092
2017-12-13 18:30:00,15653.0,16188.0,16350.0,15650.0,3034.38484213
2017-12-13 19:00:00,16147.0,16316.0,16446.0,15933.0,1876.50752405
2017-12-13 19:30:00,16322.0,16432.0,16510.0,16221.0,1500.4109045
2017-12-13 20:00:00,16432.0,16354.0,16518.0,16209.94296414,1144.7508167
2017-12-13 20:30:00,16354.0,16217.0,16354.0,16163.0,1124.78019479
2017-12-13 21:00:00,16218.0,16633.0,16750.0,16217.0,1846.18885992
2017-12-13 21:30:00,16633.0,16668.0,16750.0,16590.0,822.06664575
2017-12-13 22:00:00,16668.0,16491.0,16718.0,16400.0,1148.21106569
2017-12-13 22:30:00,16492.0,16291.0,16550.0,16250.0,790.26029313
2017-12-13 23:00:00,16285.0,16129.0,16400.0,16108.0,1263.03255344
2017-12-13 23:30:00,16129.0,16171.0,16248.0,16000.0,1345.23383178
2017-12-14 00:00:00,16176.0,16099.0,16277.0,16073.0,735.01565496
2017-12-14 00:30:00,16094.0,16433.0,16435.0,16088.0,811.71060551
2017-12-14 01:00:00,16433.0,16290.0,16440.0,16213.0,529.83485236
2017-12-14 01:30:00,16291.0,16255.0,16316.0,16050.0,919.39840308
2017-12-14 02:00:00,16254.0,15982.0,16256.0,15982.0,1270.11815441
2017-12-14 02:30:00,15982.0,16049.0,16200.0,15851.0,1685.0355758
2017-12-14 03:00:00,16037.0,15972.0,16201.0,15970.0,788.05488013
2017-12-14 03:30:00,15975.0,16116.0,16134.0,15971.0,663.87772102
2017-12-14 04:00:00,16123.0,16394.0,16497.0,16111.0,1417.03949263
2017-12-14 04:30:00,16386.0,16423.0,16589.0,16351.0,1428.23445204
2017-12-14 05:00:00,16423.0,16425.0,16501.0,16259.0,1325.21828874
2017-12-14 05:30:00,16425.0,16318.0,16439.0,16211.0,1027.25782778
2017-12-14 06:00:00,16318.0,16406.0,16499.0,16277.0,827.37620633
2017-12-14 06:30:00,16405.0,16234.0,16407.0,16221.0,855.14431218
2017-12-14 07:00:00,16234.0,16308.0,16353.0,16150.0,737.65386659
2017-12-14 07:30:00,16304.0,16648.0,16650.0,16283.0,1050.32422144
2017-12-14 08:00:00,16648.0,16826.0,16999.0,16546.0,2752.50191108
2017-12-14 08:30:00,16820.0,16630.0,16947.0,16550.04872879,1280.6674837
2017-12-14 09:00:00,16630.0,16615.0,16719.0,16601.0,510.9917293
2017-12-14 09:30:00,16615.0,16338.0,16658.76208307,16333.0,992.75043465
2017-12-14 10:00:00,16338.0,16455.0,16488.0,16324.0,668.40864233
2017-12-14 10:30:00,16459.0,16527.0,16658.0,16414.0,867.85411844
2017-12-14 11:00:00,16525.0,16430.0,16567.75060379,16417.0,766.11653648
2017-12-14 11:30:00,16418.0,16516.0,16593.0,16373.0,604.04575359
2017-12-14 12:00:00,16523.0,16637.0,16653.0,16411.0,707.50013024
2017-12-14 12:30:00,16626.0,16629.0,16720.0,16600.0,819.14154151
2017-12-14 13:00:00,16630.0,16551.0,16652.0,16500.59095635,985.08681107
2017-12-14 13:30:00,16550.0,16484.0,16587.0,16444.0,755.26662997
2017-12-14 14:00:00,16492.0,16269.0,16500.0,16250.0,876.47090102
2017-12-14 14:30:00,16252.0,16129.69834986,16410.0,16122.0,1549.63813609
2017-12-14 15:00:00,16129.69834986,16180.0,16248.0,15955.0,2202.07738376
2017-12-14 15:30:00,16186.0,16330.0,16379.0,16104.0,1137.64500291
2017-12-14 16:00:00,16330.0,16356.0,16417.0,16275.0,896.4373607
2017-12-14 16:30:00,16356.0,16291.0,16370.0,16237.0,868.85085733
2017-12-14 17:00:00,16293.0,16476.0,16562.0,16286.0,1569.6198459
2017-12-14 17:30:00,16475.0,16436.0,16480.0,16400.0,645.72426521
2017-12-14 18:00:00,16437.0,16496.0,16616.0,16436.0,823.776627
2017-12-14 18:30:00,16496.0,16381.0,16497.0,16376.0,1065.64995713
2017-12-14 19:00:00,16398.0,16462.0,16480.0,16340.0,751.04923075
2017-12-14 19:30:00,16463.0,16409.0,16492.0,16351.0,751.3960618
2017-12-14 20:00:00,16407.0,16393.0,16467.0,16379.0,403.08549616
2017-12-14 20:30:00,16393.0,16259.0,16422.0,16256.0,853.391024
2017-12-14 21:00:00,16256.0,16230.0,16354.0,16227.0,590.80673379
2017-12-14 21:30:00,16230.0,16361.0,16423.0,16227.0,781.37067969
2017-12-14 22:00:00,16378.0,16444.0,16451.0,16359.0,587.02586265
2017-12-14 22:30:00,16443.0,16339.0,16450.0,16291.0,386.92360733
2017-12-14 23:00:00,16335.0,16333.0,16371.55639275,16292.0,491.32643258
2017-12-14 23:30:00,16329.0,16384.0,16434.0,16320.0,717.28275285
2017-12-15 00:00:00,16384.0,16674.0,16729.0,16349.0,1676.83625939
2017-12-15 00:30:00,16674.0,16915.0,17000.0,16630.0,2472.81328617
2017-12-15 01:00:00,16916.0,16868.0,16916.0,16684.0,1428.72163167
2017-12-15 01:30:00,16868.0,17063.0,17214.0,16831.0,3212.47173843
2017-12-15 02:00:00,17064.0,17267.77785505,17267.77785505,16937.0,1603.12818496
2017-12-15 02:30:00,17260.0,17300.0,17700.0,17258.0,5093.84835322
2017-12-15 03:00:00,17299.0,17115.0,17490.0,17005.0,3052.05610269
2017-12-15 03:30:00,17103.0,17158.0,17396.0,17101.58285999,1305.66246644
2017-12-15 04:00:00,17158.0,17183.0,17249.0,16944.0,1392.47250099
2017-12-15 04:30:00,17183.0,17280.0,17388.0,17093.33204463,903.10441044
2017-12-15 05:00:00,17281.0,17249.0,17419.0,17234.0,975.74769671
2017-12-15 05:30:00,17249.0,17234.0,17300.0,17173.0,767.3205499
2017-12-15 06:00:00,17235.0,17151.0,17350.0,17142.0,733.09640996
2017-12-15 06:30:00,17152.0,17105.0,17210.0,17094.0,817.5367675
2017-12-15 07:00:00,17104.0,17095.0,17113.0,17042.0,908.15272438
2017-12-15 07:30:00,17095.0,17059.0,17175.0,17030.0,630.37705245
2017-12-15 08:00:00,17059.0,17105.0,17149.0,17030.0,773.8389671
2017-12-15 08:30:00,17106.0,17281.0,17329.0,17100.0,1129.8865304400001
2017-12-15 09:00:00,17281.0,17429.0,17562.0,17281.0,1708.22320926
2017-12-15 09:30:00,17438.0,17660.0,17800.0,17384.0,2105.29682553
2017-12-15 10:00:00,17681.0,17901.0,18111.0,17643.0,3591.69388564
2017-12-15 10:30:00,17901.0,17941.0,18084.0,17702.0,2304.38954705
2017-12-15 11:00:00,17942.0,17825.0,17942.0,17730.0,918.3413397
2017-12-15 11:30:00,17828.0,17980.0,18043.0,17820.0,870.49527946
2017-12-15 12:00:00,17979.0,17977.0,18062.0,17875.0,1095.04801678
2017-12-15 12:30:00,17977.0,17890.0,18000.0,17812.0,851.94993261
2017-12-15 13:00:00,17891.0,17682.0,17941.21119112,17680.0,1362.03432464
2017-12-15 13:30:00,17683.0,17842.0,17877.0,17560.0,1791.91748236
2017-12-15 14:00:00,17843.0,17761.0,17939.0,17751.0,851.48329871
2017-12-15 14:30:00,17765.0,17659.0,17809.0,17655.0,766.21259219
2017-12-15 15:00:00,17659.0,17550.0,17762.0,17549.28579861,1005.32426955
2017-12-15 15:30:00,17549.28579861,17601.0,17735.0,17515.0,1358.86090036
2017-12-15 16:00:00,17609.0,17703.0,17777.0,17600.0,916.85290491
2017-12-15 16:30:00,17710.0,17635.0,17724.0,17567.0,583.61748381
2017-12-15 17:00:00,17634.0,17600.0,17653.0,17520.0,598.55315585
2017-12-15 17:30:00,17603.0,17569.0,17700.0,17568.0,534.50399294
2017-12-15 18:00:00,17570.0,17591.0,17650.0,17529.0,788.18046313
2017-12-15 18:30:00,17591.0,17787.0,17789.0,17580.0,758.25129615
2017-12-15 19:00:00,17790.0,17683.0,17850.0,17619.0,1016.84776476
2017-12-15 19:30:00,17683.0,17692.0,17735.0,17631.0,267.55477444
2017-12-15 20:00:00,17692.0,17767.0,17829.0,17619.0,601.09098666
2017-12-15 20:30:00,17767.0,17742.0,17869.0,17705.0,717.60437426
2017-12-15 21:00:00,17752.0,17468.0,17775.0,17409.0,1649.64390006
2017-12-15 21:30:00,17468.0,17570.0,17572.0,17310.0,1504.19320956
2017-12-15 22:00:00,17571.0,17331.0,17579.0,17111.0,1662.44355585
2017-12-15 22:30:00,17330.0,17528.0,17531.0,17330.0,711.0489880599999
2017-12-15 23:00:00,17527.0,17512.0,17653.0,17473.0,771.03154858
2017-12-15 23:30:00,17511.0,17569.0,17569.0,17396.0,583.89671066
2017-12-16 00:00:00,17569.0,17523.0,17572.0,17415.0,557.67578813
2017-12-16 00:30:00,17526.0,17542.0,17625.0,17511.0,505.86067468
2017-12-16 01:00:00,17543.0,17530.0,17570.0,17489.0,433.29667911
2017-12-16 01:30:00,17530.0,17431.0,17536.0,17419.0,539.03708327
2017-12-16 02:00:00,17448.0,17481.0,17518.0,17424.0,292.78929549
2017-12-16 02:30:00,17480.0,17370.0,17499.0,17318.0,646.73720711
2017-12-16 03:00:00,17369.0,17406.0,17540.0,17050.0,2074.68858989
2017-12-16 03:30:00,17406.0,17308.0,17408.0,17242.0,456.85913986
2017-12-16 04:00:00,17308.0,17530.0,17545.0,17300.0,464.07681512
2017-12-16 04:30:00,17529.0,17481.0,17537.81860233,17410.0,366.92874201
2017-12-16 05:00:00,17482.0,17518.0,17608.0,17469.0,364.39560492
2017-12-16 05:30:00,17518.0,17522.0,17538.0,17480.0,193.31942727
2017-12-16 06:00:00,17522.0,17637.0,17650.0,17522.0,430.20135024
2017-12-16 06:30:00,17637.0,17700.0,17700.0,17621.0,875.6874014
2017-12-16 07:00:00,17700.0,17863.35473802,17863.35473802,17699.0,856.46202614
2017-12-16 07:30:00,17863.35473802,17835.0,17900.0,17730.0,810.18712979
2017-12-16 08:00:00,17835.0,17731.0,17880.0,17640.0,573.44414273
2017-12-16 08:30:00,17731.0,17823.0,17885.0,17622.0,669.66167722
2017-12-16 09:00:00,17822.0,17854.0,17950.0,17732.9052396,723.76931102
2017-12-16 09:30:00,17855.0,17876.0,17889.0,17824.0,252.6309526
2017-12-16 10:00:00,17876.0,17876.0,17950.0,17834.0,481.7671955
2017-12-16 10:30:00,17877.0,17835.0,17877.0,17800.0,442.93866119
2017-12-16 11:00:00,17834.0,17889.0,17892.0,17806.0,329.89748724
2017-12-16 11:30:00,17890.0,18004.0,18062.0,17855.0,1326.91192489
2017-12-16 12:00:00,18004.0,17963.0,18090.0,17956.0,749.5461442
2017-12-16 12:30:00,17961.0,18025.0,18070.0,17884.0,660.25740817
2017-12-16 13:00:00,18025.0,18267.0,18300.0,17985.0,2199.74965979
2017-12-16 13:30:00,18254.0,18340.0,18375.0,18144.0,1469.69056257
2017-12-16 14:00:00,18340.0,18472.0,18511.0,18180.0,1632.16459334
2017-12-16 14:30:00,18481.0,18621.0,18633.0,18370.0,1461.54515857
2017-12-16 15:00:00,18628.0,18524.0,18639.0,18313.0,2108.6629659
2017-12-16 15:30:00,18524.0,18797.0,18866.0,18520.0,3118.5213124800002
2017-12-16 16:00:00,18798.0,18595.0,18900.0,18456.0,2812.96019303
2017-12-16 16:30:00,18600.0,18726.0,18770.0,18396.0,1112.03742589
2017-12-16 17:00:00,18726.0,18700.0,18790.0,18611.0,563.03292329
2017-12-16 17:30:00,18699.0,18721.0,18789.0,18577.0,498.23883084
2017-12-16 18:00:00,18743.0,18620.0,18749.0,18551.0,756.40009371
2017-12-16 18:30:00,18620.0,18721.0,18733.0,18615.0,369.39456551
2017-12-16 19:00:00,18725.0,18997.0,19071.0,18719.0,1932.36099971
2017-12-16 19:30:00,18977.0,19213.0,19225.0,18911.0,1779.77962677
2017-12-16 20:00:00,19208.0,19272.0,19400.0,19062.0,2250.4365279099998
2017-12-16 20:30:00,19272.0,19137.0,19297.0,19085.0,967.15733915
2017-12-16 21:00:00,19136.0,19247.0,19250.0,18808.232186,1200.21621809
2017-12-16 21:30:00,19247.0,19223.0,19298.0,19139.0,650.612011
2017-12-16 22:00:00,19224.0,19280.0,19281.0,19095.0,572.51732405
2017-12-16 22:30:00,19278.0,19381.0,19550.0,19233.0,2555.52262031
2017-12-16 23:00:00,19385.0,19478.0,19550.0,19349.0,1160.48310613
2017-12-16 23:30:00,19478.0,19210.0,19480.0,19150.0,1017.43874685
2017-12-17 00:00:00,19209.0,19293.0,19336.0,19000.0,1825.93702183
2017-12-17 00:30:00,19287.0,19139.0,19300.0,19091.0,617.74767343
2017-12-17 01:00:00,19140.0,19118.0,19248.0,19100.0,514.03116834
2017-12-17 01:30:00,19118.0,19000.0,19197.0,18879.0,1415.18811876
2017-12-17 02:00:00,19002.0,19182.0,19197.0,18880.0,723.68745521
2017-12-17 02:30:00,19183.0,19140.0,19183.0,19058.0,510.82354819
2017-12-17 03:00:00,19140.0,19152.0,19323.0,19140.0,613.61160868
2017-12-17 03:30:00,19152.0,19085.0,19248.0,19077.0,523.01166579
2017-12-17 04:00:00,19085.0,19062.0,19138.0,19000.0,483.81675445
2017-12-17 04:30:00,19063.0,18998.0,19095.0,18918.0,967.70025231
2017-12-17 05:00:00,18998.0,19134.0,19200.0,18970.0,833.67238684
2017-12-17 05:30:00,19134.0,19261.0,19350.0,19100.0,726.33995107
2017-12-17 06:00:00,19260.0,19293.0,19325.0,19214.0,348.72766938
2017-12-17 06:30:00,19293.59833777,19380.0,19385.0,19220.0,476.26255378
2017-12-17 07:00:00,19380.0,19566.0,19593.0,19379.0,1511.33305737
2017-12-17 07:30:00,19566.0,19576.0,19597.0,19453.0,953.38678112
2017-12-17 08:00:00,19579.0,19437.0,19586.0,19421.0,622.46826769
2017-12-17 08:30:00,19438.0,19354.0,19521.0,19351.18415238,713.2804830700001
