Date,LTC.open,LTC.close,LTC.high,LTC.low,LTC.volume
2019-01-02 18:30:00,33.761,33.737,33.774,33.666,1186.76963753
2019-01-02 19:00:00,33.768,33.653,33.768,33.588,2157.38906652
2019-01-02 19:30:00,33.666,33.93,33.97,33.666,896.46500269
2019-01-02 20:00:00,33.923,33.872,33.94,33.79,601.65099736
2019-01-02 20:30:00,33.926,34.194,34.244,33.926,2416.43709358
2019-01-02 21:00:00,34.163,34.09,34.25,34.049,1072.34085911
2019-01-02 21:30:00,34.096,34.305,34.5,34.096,7222.84357928
2019-01-02 22:00:00,34.318,34.23,34.376,34.155,1097.8221604
2019-01-02 22:30:00,34.215,34.515,34.795,34.179,3982.52774252
2019-01-02 23:00:00,34.601,34.721,34.8,34.555,2447.35153184
2019-01-02 23:30:00,34.733,34.289,35.0,34.268,4638.45756393
2019-01-03 00:00:00,34.34,34.22,34.427,34.112,4918.82219556
2019-01-03 00:30:00,34.123,33.949,34.229,33.839,4042.99055003
2019-01-03 01:00:00,33.953,34.025,34.038,33.808,4110.32431116
2019-01-03 01:30:00,33.993,34.039,34.086,33.972,863.06987291
2019-01-03 02:00:00,34.029,33.988,34.144,33.988,1087.20871913
2019-01-03 02:30:00,34.038,34.103,34.108,33.992,459.33397285
2019-01-03 03:00:00,34.119,34.044,34.12,34.042,810.98067112
2019-01-03 03:30:00,34.032,34.038,34.139,34.032,813.42084271
2019-01-03 04:00:00,34.049,34.219,34.219,34.049,480.41058558
2019-01-03 04:30:00,34.218,34.039,34.221,33.986,478.36387137
2019-01-03 05:00:00,33.988,33.523,34.014,33.481,4024.44210749
2019-01-03 05:30:00,33.568,33.772,33.796,33.428,1071.9959075
2019-01-03 06:00:00,33.78,33.91,33.995,33.78,1403.7787958
2019-01-03 06:30:00,33.945,33.897,33.972,33.829,358.76725848999996
2019-01-03 07:00:00,33.873,33.91,33.944,33.873,889.42617683
2019-01-03 07:30:00,33.931,33.913,33.948,33.911,222.99720674
2019-01-03 08:00:00,33.913,33.614,33.914,33.545,1366.66936506
2019-01-03 08:30:00,33.655,33.339,33.657,33.281,1309.79502996
2019-01-03 09:00:00,33.338,33.432,33.521,33.053,5487.32296355
2019-01-03 09:30:00,33.442,33.34,33.442,33.229,1837.96623705
2019-01-03 10:00:00,33.34,33.385,33.482,33.324,1081.72691779
2019-01-03 10:30:00,33.384,33.461,33.596,33.384,1170.17461265
2019-01-03 11:00:00,33.496,33.01,33.496,33.01,1680.103009
2019-01-03 11:30:00,33.017,33.113,33.227,32.88,6455.77940373
2019-01-03 12:00:00,33.113,33.006,33.15,32.97,1045.38527271
2019-01-03 12:30:00,32.998,33.111,33.136,32.891,1136.51771774
2019-01-03 13:00:00,33.079,32.989,33.164,32.956,809.84924609
2019-01-03 13:30:00,33.01,33.108,33.139,32.966,226.03784446
2019-01-03 14:00:00,33.133,33.09,33.133,33.04,194.30146905
2019-01-03 14:30:00,33.114,33.013,33.17,33.013,334.37296227
2019-01-03 15:00:00,33.027,33.064,33.141,32.913,965.88870275
2019-01-03 15:30:00,33.051,33.04,33.051,33.0,240.62490431999998
2019-01-03 16:00:00,33.038,32.243,33.081,32.0,18003.11731004
2019-01-03 16:30:00,32.245,32.173,32.252,32.037,2384.4383241299997
2019-01-03 17:00:00,32.173,32.317,32.39,32.173,2165.18704963
2019-01-03 17:30:00,32.348,32.32,32.381,32.309,658.29187731
2019-01-03 18:00:00,32.345,32.34,32.405,32.158,1044.37304794
2019-01-03 18:30:00,32.34,32.33,32.393,32.315,1062.96350567
2019-01-03 19:00:00,32.33,32.31,32.493,32.299,3065.7487022200003
2019-01-03 19:30:00,32.31,32.18,32.31,32.129,905.32105917
2019-01-03 20:00:00,32.251,32.405,32.405,32.18,2784.24920609
2019-01-03 20:30:00,32.404,32.509,32.522,32.404,540.09221029
2019-01-03 21:00:00,32.521,32.449,32.552,32.397,1079.06478777
2019-01-03 21:30:00,32.498,32.545,32.553,32.458,398.52624177
2019-01-03 22:00:00,32.545,32.462,32.545,32.455,315.05920668
2019-01-03 22:30:00,32.49,32.766,32.797,32.489,3547.5413980499998
2019-01-03 23:00:00,32.766,32.702,32.775,32.7,265.81289717
2019-01-03 23:30:00,32.704,32.75,32.753,32.7,1484.86214909
2019-01-04 00:00:00,32.748,32.479,32.75,32.33,2571.23407665
2019-01-04 00:30:00,32.479,32.451,32.498,32.432,333.48793342
2019-01-04 01:00:00,32.455,32.699,32.732,32.455,602.34874377
2019-01-04 01:30:00,32.701,32.8,32.866,32.694,696.18391181
2019-01-04 02:00:00,32.799,32.639,32.799,32.601,144.25029363
2019-01-04 02:30:00,32.659,32.628,32.687,32.623,199.58461309999998
2019-01-04 03:00:00,32.644,32.618,32.644,32.596,225.02288585
2019-01-04 03:30:00,32.618,33.051,33.117,32.6,3970.73416254
2019-01-04 04:00:00,33.044,33.051,33.216,33.039,2373.56943423
2019-01-04 04:30:00,33.065,33.142,33.148,32.965,1678.46808218
2019-01-04 05:00:00,33.14,33.109,33.214,33.078,494.29980216999996
2019-01-04 05:30:00,33.114,33.344,33.49,33.114,4533.5924633
2019-01-04 06:00:00,33.343,33.527,33.527,33.243,1001.02319114
2019-01-04 06:30:00,33.527,33.65,33.888,33.527,2809.39585412
2019-01-04 07:00:00,33.656,33.763,33.792,33.645,583.20037035
2019-01-04 07:30:00,33.792,33.481,33.85,33.427,1939.3353109
2019-01-04 08:00:00,33.417,33.219,33.529,33.203,4266.13901312
2019-01-04 08:30:00,33.219,33.278,33.493,33.219,2433.91156271
2019-01-04 09:00:00,33.247,33.334,33.383,33.181,1494.65655923
2019-01-04 09:30:00,33.37,33.082,33.37,33.061,2216.87574956
2019-01-04 10:00:00,33.099,33.09,33.137,33.066,873.0069408
2019-01-04 10:30:00,33.102,33.285,33.285,33.102,211.80851033
2019-01-04 11:00:00,33.285,33.246,33.299,33.214,28.50285801
2019-01-04 11:30:00,33.272,32.88,33.301,32.826,7453.0388547
2019-01-04 12:00:00,32.912,32.786,33.012,32.786,3086.45078394
2019-01-04 12:30:00,32.862,32.698,32.918,32.693,2132.31346068
2019-01-04 13:00:00,32.693,32.61,32.693,32.596,941.18737331
2019-01-04 13:30:00,32.612,32.523,32.812,32.523,728.36169995
2019-01-04 14:00:00,32.524,32.619,32.652,32.524,1060.3757645
2019-01-04 14:30:00,32.6,32.169,32.6,32.0,8068.04486742
2019-01-04 15:00:00,32.135,32.168,32.221,32.08,1526.65597297
2019-01-04 15:30:00,32.168,32.392,32.43,32.168,645.42947939
2019-01-04 16:00:00,32.387,32.521,32.528,32.14,1089.38842136
2019-01-04 16:30:00,32.5,32.612,32.667,32.468,1553.28246866
2019-01-04 17:00:00,32.625,32.721,32.726,32.497,1137.00524581
2019-01-04 17:30:00,32.721,32.643,32.747,32.515,1743.41022507
2019-01-04 18:00:00,32.655,32.416,32.655,32.355,1855.72508105
2019-01-04 18:30:00,32.386,32.567,32.611,32.386,1147.38074159
2019-01-04 19:00:00,32.564,32.737,32.737,32.559,1053.51882538
2019-01-04 19:30:00,32.726,32.612,32.737,32.593,1649.39519898
2019-01-04 20:00:00,32.612,32.617,32.706,32.487,1442.36156131
2019-01-04 20:30:00,32.673,32.92,33.12,32.639,10109.24101432
2019-01-04 21:00:00,32.96,33.253,33.284,32.935,4314.78137001
2019-01-04 21:30:00,33.151,33.293,33.405,33.129,5868.67030426
2019-01-04 22:00:00,33.293,33.051,33.404,33.017,2353.39473005
2019-01-04 22:30:00,33.031,33.172,33.194,33.014,1094.1512456
2019-01-04 23:00:00,33.129,33.107,33.229,33.059,664.18536248
2019-01-04 23:30:00,33.102,33.135,33.283,33.079,1279.88536125
2019-01-05 00:00:00,33.137,33.91,34.334,33.136,18855.92738876
2019-01-05 00:30:00,33.909,34.11,34.242,33.771,3935.51453074
2019-01-05 01:00:00,34.113,34.025,34.36,33.822,4219.33030134
2019-01-05 01:30:00,34.048,34.251,34.35,33.903,1697.5431285500001
2019-01-05 02:00:00,34.242,34.499,34.499,34.197,2988.09819149
2019-01-05 02:30:00,34.427,34.269,34.428,33.999,1811.80045651
2019-01-05 03:00:00,34.268,34.087,34.368,33.998,765.90721883
2019-01-05 03:30:00,34.131,34.29,34.29,34.084,395.96847812
2019-01-05 04:00:00,34.278,34.33,34.443,34.132,1296.51775478
2019-01-05 04:30:00,34.355,34.295,34.446,34.284,620.54935725
2019-01-05 05:00:00,34.32,34.68,34.72,34.32,3463.41801937
2019-01-05 05:30:00,34.663,34.727,34.731,34.608,895.03888819
2019-01-05 06:00:00,34.727,34.115,34.755,34.002,4354.39513833
2019-01-05 06:30:00,34.114,34.102,34.175,34.0,2218.67253819
2019-01-05 07:00:00,34.104,34.108,34.151,34.001,1435.96898322
2019-01-05 07:30:00,34.08,33.927,34.092,33.914,3792.36401934
2019-01-05 08:00:00,33.928,34.199,34.217,33.928,2599.2011401
2019-01-05 08:30:00,34.2,34.198,34.467,34.161,3953.42597497
2019-01-05 09:00:00,34.198,34.135,34.198,33.994,1910.70965217
2019-01-05 09:30:00,34.157,34.18,34.236,34.125,489.94678916
2019-01-05 10:00:00,34.112,34.06,34.113,33.757,3540.6422707
2019-01-05 10:30:00,34.08,34.176,34.21,34.057,1886.70968778
2019-01-05 11:00:00,34.185,34.352,34.41,34.185,1079.0020933600001
2019-01-05 11:30:00,34.382,35.258,35.59,34.377,31120.14799868
2019-01-05 12:00:00,35.258,35.252,35.511,35.092,3994.20132344
2019-01-05 12:30:00,35.296,35.516,35.796,35.0,6717.24383731
2019-01-05 13:00:00,35.499,35.181,35.516,35.015,7484.2232582999995
2019-01-05 13:30:00,35.2,35.523,35.711,35.145,10665.94377828
2019-01-05 14:00:00,35.502,35.43,35.58,35.088,4406.00812776
2019-01-05 14:30:00,35.403,36.18,36.4,35.358,15952.25591732
2019-01-05 15:00:00,36.18,36.694,37.257,36.004,30422.08474867
2019-01-05 15:30:00,36.694,36.53,36.9,36.297,14669.68884653
2019-01-05 16:00:00,36.501,37.074,37.452,36.151,18989.48940705
2019-01-05 16:30:00,37.06,36.732,37.116,36.384,6784.05019706
2019-01-05 17:00:00,36.759,36.511,37.277,36.342,11251.46181488
2019-01-05 17:30:00,36.511,36.31,36.686,36.275,11206.35614191
2019-01-05 18:00:00,36.31,36.368,36.6,36.054,11570.79174377
2019-01-05 18:30:00,36.307,36.261,36.498,36.196,2747.75544949
2019-01-05 19:00:00,36.248,36.374,36.61,36.158,5648.8015641599995
2019-01-05 19:30:00,36.352,36.53,36.62,36.352,6843.57179572
2019-01-05 20:00:00,36.536,36.326,36.536,36.196,2743.76422161
2019-01-05 20:30:00,36.322,36.107,36.366,36.107,3095.46720155
2019-01-05 21:00:00,36.117,36.16,36.301,36.078,2205.32939127
2019-01-05 21:30:00,36.143,36.422,36.61,36.143,3295.8297293699998
2019-01-05 22:00:00,36.455,35.86,36.455,35.414,12970.16259486
2019-01-05 22:30:00,35.862,35.8,36.013,35.61,1788.86234696
2019-01-05 23:00:00,35.799,35.664,35.848,35.504,5116.1119546
2019-01-05 23:30:00,35.621,35.61,35.728,35.311,5040.11803585
2019-01-06 00:00:00,35.614,35.799,35.82,35.272,3009.50160844
2019-01-06 00:30:00,35.764,36.209,36.291,35.764,5352.04215119
2019-01-06 01:00:00,36.214,36.254,36.392,35.994,6000.97848662
2019-01-06 01:30:00,36.248,35.659,36.249,35.474,9067.07458538
2019-01-06 02:00:00,35.653,35.722,35.89,35.221,6447.9210887
2019-01-06 02:30:00,35.71,35.828,35.957,35.532,2989.37839272
2019-01-06 03:00:00,35.804,35.62,35.911,35.585,1360.14686357
2019-01-06 03:30:00,35.738,36.036,36.131,35.731,2843.40271471
2019-01-06 04:00:00,36.012,35.744,36.012,35.732,2223.30230011
2019-01-06 04:30:00,35.776,36.096,36.101,35.766,231.60099945
2019-01-06 05:00:00,36.093,36.823,37.1,35.984,13630.44709427
2019-01-06 05:30:00,36.791,36.634,36.863,36.475,3358.38020246
2019-01-06 06:00:00,36.646,36.443,36.727,36.302,2370.22599039
2019-01-06 06:30:00,36.457,36.396,36.666,36.231,5285.41052337
2019-01-06 07:00:00,36.442,35.917,36.442,35.774,9736.78282046
2019-01-06 07:30:00,35.917,35.997,36.12,35.831,4839.31288315
2019-01-06 08:00:00,36.074,35.937,36.131,35.845,3625.74235989
2019-01-06 08:30:00,35.937,35.963,35.964,35.666,5207.53158268
2019-01-06 09:00:00,35.964,36.52,36.854,35.964,16266.52463535
2019-01-06 09:30:00,36.543,36.395,36.6,36.12,4704.45391166
2019-01-06 10:00:00,36.384,36.77,36.8,36.38,6630.074785
2019-01-06 10:30:00,36.783,38.265,38.796,36.783,75142.47812081
2019-01-06 11:00:00,38.281,38.48,38.952,38.032,33981.04724199
2019-01-06 11:30:00,38.48,38.671,38.9,38.4,12153.60987457
2019-01-06 12:00:00,38.704,38.689,38.952,38.35,7867.78903782
2019-01-06 12:30:00,38.671,38.963,39.8,38.386,38286.32058042
2019-01-06 13:00:00,38.995,38.367,39.0,38.367,7169.31285335
2019-01-06 13:30:00,38.385,38.71,39.17,38.385,9197.09249446
2019-01-06 14:00:00,38.674,38.684,38.812,38.402,8727.75453736
2019-01-06 14:30:00,38.666,38.933,39.248,38.596,9733.08428595
2019-01-06 15:00:00,38.933,39.243,39.465,38.896,16999.4626382
2019-01-06 15:30:00,39.298,39.474,39.592,39.067,9814.43928883
2019-01-06 16:00:00,39.475,39.235,39.749,38.896,13593.4677478
2019-01-06 16:30:00,39.235,39.359,39.554,39.222,5527.18042506
2019-01-06 17:00:00,39.379,41.063,41.4,39.326,58611.62580406
2019-01-06 17:30:00,41.078,40.683,41.292,40.351,17291.95831812
2019-01-06 18:00:00,40.698,40.689,41.039,40.586,5365.76074757
2019-01-06 18:30:00,40.695,40.321,40.728,40.1,11837.74420629
2019-01-06 19:00:00,40.321,40.537,40.588,40.321,5669.12478667
2019-01-06 19:30:00,40.472,40.233,40.472,40.223,4051.69068033
2019-01-06 20:00:00,40.259,40.342,40.472,40.231,6814.01744549
2019-01-06 20:30:00,40.312,39.754,40.472,39.566,21706.09755374
2019-01-06 21:00:00,39.754,39.796,40.034,39.6,8766.08458441
2019-01-06 21:30:00,39.796,39.785,39.982,39.545,14785.87335195
2019-01-06 22:00:00,39.797,40.16,40.16,39.564,15330.47970815
2019-01-06 22:30:00,40.153,39.975,40.279,39.925,4425.02143668
2019-01-06 23:00:00,39.967,40.48,40.585,39.937,6122.23566568
2019-01-06 23:30:00,40.504,40.079,40.547,40.0,4003.18339977
2019-01-07 00:00:00,40.079,40.375,40.75,40.067,5132.24069655
2019-01-07 00:30:00,40.375,40.13,40.395,40.124,1780.49175309
2019-01-07 01:00:00,40.123,39.602,40.213,39.501,12907.98232371
2019-01-07 01:30:00,39.655,39.733,39.777,39.501,2441.36609512
2019-01-07 02:00:00,39.752,39.344,39.752,39.263,3105.61936277
2019-01-07 02:30:00,39.344,39.304,39.48,38.89,11172.45635652
2019-01-07 03:00:00,39.36,39.506,39.636,39.267,2775.79323535
2019-01-07 03:30:00,39.561,39.335,39.6,39.335,924.55597823
2019-01-07 04:00:00,39.33,39.428,39.801,39.33,1540.22264561
2019-01-07 04:30:00,39.462,39.434,39.688,39.41,4588.20595011
2019-01-07 05:00:00,39.465,39.67,39.839,39.46,2539.35998548
2019-01-07 05:30:00,39.643,39.682,39.682,39.527,873.24440279
2019-01-07 06:00:00,39.659,39.666,39.666,39.5,439.01223847
2019-01-07 06:30:00,39.682,39.705,40.0,39.536,7330.91088247
2019-01-07 07:00:00,39.712,39.767,39.88,39.712,999.53693681
2019-01-07 07:30:00,39.768,40.386,40.458,39.767,5617.41161171
2019-01-07 08:00:00,40.356,39.894,40.384,39.882,3739.42780539
2019-01-07 08:30:00,39.904,40.062,40.342,39.902,8417.82311687
2019-01-07 09:00:00,40.064,39.163,40.09,38.932,14523.41932408
2019-01-07 09:30:00,39.163,39.135,39.373,38.456,17927.4078481
2019-01-07 10:00:00,38.922,38.959,39.101,38.922,164.90456203
2019-01-07 14:00:00,38.959,38.959,38.959,38.959,0.5
2019-01-07 14:30:00,39.19,39.19,39.19,39.19,0.5
2019-01-07 17:00:00,38.959,38.959,38.959,38.959,40.2483
2019-01-07 17:30:00,38.959,38.894,40.972,38.502,4549.98219735
2019-01-07 18:00:00,39.376,39.203,39.669,38.934,4263.22342813
2019-01-07 18:30:00,39.162,39.294,39.681,39.101,5700.31971643
2019-01-07 19:00:00,39.315,39.106,39.316,39.011,2172.98344555
2019-01-07 19:30:00,39.169,39.36,39.36,38.928,2739.81239895
2019-01-07 20:00:00,39.347,39.191,39.347,39.05,1099.70438038
2019-01-07 20:30:00,39.104,38.846,39.218,38.811,1765.505657
2019-01-07 21:00:00,38.845,38.952,39.151,38.844,1615.22817765
2019-01-07 21:30:00,38.961,38.954,39.116,38.951,351.71801462999997
2019-01-07 22:00:00,38.922,38.771,39.007,38.72,3879.06903713
2019-01-07 22:30:00,38.771,38.413,38.771,38.222,12510.57099127
2019-01-07 23:00:00,38.458,38.641,38.828,38.289,3011.43577911
2019-01-07 23:30:00,38.64,38.651,38.865,38.552,1758.11339305
2019-01-08 00:00:00,38.651,38.914,39.09,38.651,6378.87863772
2019-01-08 00:30:00,38.991,39.694,40.057,38.977,18252.82812527
2019-01-08 01:00:00,39.772,39.38,39.772,39.348,1627.15206647
2019-01-08 01:30:00,39.38,39.474,39.588,39.3,1932.67331784
2019-01-08 02:00:00,39.431,39.0,39.471,38.482,9190.7867728
2019-01-08 02:30:00,39.002,39.0,39.003,38.742,1597.61134386
2019-01-08 03:00:00,39.004,38.99,39.151,38.823,1458.96681883
2019-01-08 03:30:00,38.951,38.95,39.089,38.772,642.18234907
2019-01-08 04:00:00,38.88,38.773,39.106,38.765,2997.44803013
2019-01-08 04:30:00,38.833,39.061,39.367,38.76,3682.0256794
2019-01-08 05:00:00,39.153,39.19,39.23,39.055,896.08077174
2019-01-08 05:30:00,39.19,39.214,39.292,38.973,2309.54169236
2019-01-08 06:00:00,39.261,39.104,39.277,39.08,584.83904568
2019-01-08 06:30:00,39.1,39.471,39.5,39.03,3156.9513903
2019-01-08 07:00:00,39.497,39.566,39.749,39.4,4737.70720786
2019-01-08 07:30:00,39.575,39.362,39.604,39.3,3134.37163947
2019-01-08 08:00:00,39.352,39.569,39.57,39.255,1195.5069402
2019-01-08 08:30:00,39.536,39.758,39.878,39.536,3332.57996308
2019-01-08 09:00:00,39.726,40.6,40.753,39.701,9762.85057131
2019-01-08 09:30:00,40.6,40.582,40.791,40.261,22192.41288805
2019-01-08 10:00:00,40.629,40.486,40.899,40.198,10284.43582013
2019-01-08 10:30:00,40.473,40.615,40.678,40.235,927.43713377
2019-01-08 11:00:00,40.615,40.6,40.615,40.196,2183.54035029
2019-01-08 11:30:00,40.55,40.699,40.972,40.5,10042.395832
2019-01-08 12:00:00,40.7,40.352,40.819,39.951,10075.21929648
2019-01-08 12:30:00,40.353,40.36,40.53,40.345,1040.70188905
2019-01-08 13:00:00,40.385,40.766,40.911,40.385,5838.9196412
2019-01-08 13:30:00,40.74,41.648,41.78,40.74,19956.40093198
2019-01-08 14:00:00,41.698,41.624,41.91,41.18,13267.77903761
2019-01-08 14:30:00,41.625,41.336,41.8,41.241,8238.91453211
2019-01-08 15:00:00,41.335,41.705,41.743,41.247,5002.17975384
2019-01-08 15:30:00,41.731,41.1,42.229,41.078,27312.11486848
2019-01-08 16:00:00,41.099,40.548,41.198,40.313,31010.41912383
2019-01-08 16:30:00,40.581,40.48,40.793,40.387,4354.1847032900005
2019-01-08 17:00:00,40.449,40.478,40.762,40.377,4164.40776232
2019-01-08 17:30:00,40.478,40.087,40.478,39.971,14720.40231813
2019-01-08 18:00:00,40.112,40.295,40.308,39.856,8195.77648526
2019-01-08 18:30:00,40.308,40.262,40.392,40.246,2425.59270703
2019-01-08 19:00:00,40.263,40.302,40.321,40.134,2738.06615515
2019-01-08 19:30:00,40.271,40.451,40.528,40.235,3017.89899517
2019-01-08 20:00:00,40.451,40.49,40.579,40.199,4137.07526621
2019-01-08 20:30:00,40.489,40.176,40.689,40.083,7797.55932499
2019-01-08 21:00:00,40.19,40.372,40.372,40.124,1091.50493456
2019-01-08 21:30:00,40.389,40.083,40.402,40.083,999.44296303
2019-01-08 22:00:00,40.083,40.199,40.199,39.917,4324.48135058
2019-01-08 22:30:00,40.199,40.074,40.336,40.063,891.57020726
2019-01-08 23:00:00,40.109,40.2,40.562,40.109,3940.12280019
2019-01-08 23:30:00,40.186,40.159,40.312,40.152,2205.77780573
2019-01-09 00:00:00,40.155,40.465,40.555,40.121,2530.27626994
2019-01-09 00:30:00,40.465,40.343,40.49,39.799,8461.81150427
2019-01-09 01:00:00,40.342,40.71,40.71,40.144,6482.70953781
2019-01-09 01:30:00,40.71,41.092,41.2,40.649,13979.03086374
2019-01-09 02:00:00,41.014,41.125,41.3,40.862,4667.52263325
2019-01-09 02:30:00,41.125,40.875,41.125,40.821,783.02378559
2019-01-09 03:00:00,40.876,41.103,41.103,40.848,827.04820356
2019-01-09 03:30:00,41.109,40.825,41.109,40.767,1278.56284162
2019-01-09 04:00:00,40.824,40.93,41.101,40.767,974.07683539
2019-01-09 04:30:00,40.927,40.802,40.97,40.8,1919.59256791
2019-01-09 05:00:00,40.801,40.4,40.803,40.391,5896.54629424
2019-01-09 05:30:00,40.445,40.54,40.544,40.445,2864.31516724
2019-01-09 06:00:00,40.539,40.318,40.56,40.103,2498.77112047
2019-01-09 06:30:00,40.318,40.233,40.339,40.219,236.68127381
2019-01-09 07:00:00,40.233,40.42,40.462,40.066,1424.84352354
2019-01-09 07:30:00,40.41,40.297,40.62,40.287,3913.93836727
2019-01-09 08:00:00,40.322,40.38,40.429,40.091,2974.74220623
2019-01-09 08:30:00,40.4,40.302,40.416,40.302,1593.7021555
2019-01-09 09:00:00,40.307,40.467,40.539,40.118,1649.35879731
2019-01-09 09:30:00,40.489,40.25,40.57,40.25,655.21459259
2019-01-09 10:00:00,40.25,40.351,40.419,40.171,2899.29384988
2019-01-09 10:30:00,40.385,40.418,40.455,40.376,677.38948544
2019-01-09 11:00:00,40.425,40.719,40.912,40.36,2839.54051375
2019-01-09 11:30:00,40.721,40.579,40.865,40.579,3205.24615512
2019-01-09 12:00:00,40.609,40.369,40.609,40.3,1781.28640759
2019-01-09 12:30:00,40.375,40.237,40.375,39.951,13872.18921751
2019-01-09 13:00:00,40.22,39.919,40.22,39.831,5520.12417934
2019-01-09 13:30:00,39.919,39.707,39.922,39.2,22381.19493674
2019-01-09 14:00:00,39.717,39.548,39.75,39.35,4031.14793464
2019-01-09 14:30:00,39.556,39.222,39.556,39.22,12305.22572875
2019-01-09 15:00:00,39.237,39.426,39.45,39.1,6442.0504098
2019-01-09 15:30:00,39.428,39.55,39.686,39.264,7721.98617712
2019-01-09 16:00:00,39.562,39.754,39.9,39.549,6428.77092286
2019-01-09 16:30:00,39.795,39.679,39.886,39.6,3274.90800309
2019-01-09 17:00:00,39.809,39.665,39.81,39.564,2632.42648534
2019-01-09 17:30:00,39.645,39.736,39.739,39.561,471.20045029
2019-01-09 18:00:00,39.735,39.613,39.8,39.521,453.92659055
2019-01-09 18:30:00,39.641,39.676,39.72,39.613,347.52810524
2019-01-09 19:00:00,39.716,39.723,39.763,39.634,779.73841
2019-01-09 19:30:00,39.721,39.918,40.061,39.68,3558.31342211
2019-01-09 20:00:00,39.974,39.879,39.975,39.813,747.93184488
2019-01-09 20:30:00,39.886,39.61,39.886,39.6,1402.15002321
2019-01-09 21:00:00,39.663,39.946,40.125,39.501,3100.61584113
2019-01-09 21:30:00,39.878,39.897,40.103,39.64,1798.28054432
2019-01-09 22:00:00,39.932,39.905,40.137,39.774,1993.78870937
2019-01-09 22:30:00,39.904,39.674,39.975,39.661,2347.90459385
2019-01-09 23:00:00,39.67,39.68,39.876,39.661,1588.89888787
2019-01-09 23:30:00,39.656,39.329,39.725,39.3,2598.02354893
2019-01-10 00:00:00,39.329,39.518,39.601,39.319,1929.93198123
2019-01-10 00:30:00,39.518,39.818,39.834,39.518,1924.53655204
2019-01-10 01:00:00,39.814,39.976,40.008,39.719,3118.19980402
2019-01-10 01:30:00,39.995,39.784,40.109,39.784,2759.60784006
2019-01-10 02:00:00,39.799,39.723,39.831,39.685,877.88283422
2019-01-10 02:30:00,39.717,39.706,39.734,39.615,1034.20109205
2019-01-10 03:00:00,39.714,39.868,39.958,39.714,2629.68261338
2019-01-10 03:30:00,39.888,39.719,39.929,39.68,1200.55790223
2019-01-10 04:00:00,39.709,39.734,39.786,39.682,1163.54739682
2019-01-10 04:30:00,39.73,39.815,39.85,39.727,1334.53575356
2019-01-10 05:00:00,39.837,39.8,39.899,39.758,887.0455371
2019-01-10 05:30:00,39.787,39.73,39.822,39.724,423.45328078
2019-01-10 06:00:00,39.739,38.889,39.749,38.889,8414.90718438
2019-01-10 06:30:00,38.891,36.731,38.902,36.22,75987.35414542
2019-01-10 07:00:00,36.66,36.396,36.7,36.005,15597.70706735
2019-01-10 07:30:00,36.297,36.363,36.6,36.141,8828.25698845
2019-01-10 08:00:00,36.375,36.364,36.613,36.146,6242.02042909
2019-01-10 08:30:00,36.358,36.022,36.481,36.022,3143.73971734
2019-01-10 09:00:00,36.049,35.673,36.05,35.406,14803.25382173
2019-01-10 09:30:00,35.674,34.735,35.707,34.55,26864.12243787
2019-01-10 10:00:00,34.744,35.183,35.269,34.55,5165.75592024
2019-01-10 10:30:00,35.181,34.962,35.362,34.921,4832.77923277
2019-01-10 11:00:00,34.962,35.358,35.479,34.818,6030.47191944
2019-01-10 11:30:00,35.424,35.42,35.457,35.3,2821.92113306
2019-01-10 12:00:00,35.42,35.362,35.529,35.3,5028.127461
2019-01-10 12:30:00,35.348,35.133,35.348,34.975,4225.28248329
2019-01-10 13:00:00,35.121,34.495,35.273,34.333,9831.084459489999
2019-01-10 13:30:00,34.494,34.959,34.988,34.4,7307.34750862
2019-01-10 14:00:00,34.953,34.811,35.123,34.652,3021.65480904
2019-01-10 14:30:00,34.813,35.031,35.031,34.683,3001.0368006
2019-01-10 15:00:00,34.959,35.091,35.28,34.959,2763.69679163
2019-01-10 15:30:00,35.091,34.982,35.175,34.878,1916.95855002
2019-01-10 16:00:00,34.999,33.031,34.999,32.732,57344.85396268
2019-01-10 16:30:00,33.001,33.5,33.5,32.828,14832.36564258
2019-01-10 17:00:00,33.497,33.495,33.545,33.178,5876.03480249
2019-01-10 17:30:00,33.494,33.36,33.544,33.308,2770.92760607
2019-01-10 18:00:00,33.378,33.383,33.458,33.224,1415.30569635
2019-01-10 18:30:00,33.381,33.509,33.574,33.329,5534.74136905
2019-01-10 19:00:00,33.504,33.643,33.85,32.789,10317.03026401
2019-01-10 19:30:00,33.72,34.037,34.187,33.72,6712.55729133
2019-01-10 20:00:00,33.96,34.139,34.397,33.923,6714.01308024
2019-01-10 20:30:00,34.14,34.153,34.396,34.044,4141.59672064
2019-01-10 21:00:00,34.13,33.937,34.187,33.888,3542.67773778
2019-01-10 21:30:00,33.994,34.195,34.298,33.994,1712.52924278
2019-01-10 22:00:00,34.109,34.021,34.139,33.815,1942.76174135
2019-01-10 22:30:00,34.025,34.176,34.208,34.01,1004.62629482
2019-01-10 23:00:00,34.199,34.09,34.221,33.881,2211.36200295
2019-01-10 23:30:00,34.116,34.016,34.257,34.0,1423.28788218
2019-01-11 00:00:00,33.98,34.025,34.131,33.563,8974.48567067
2019-01-11 00:30:00,34.047,34.39,34.398,34.047,6951.47124249
2019-01-11 01:00:00,34.367,34.084,34.398,34.04,785.02714967
2019-01-11 01:30:00,34.128,34.147,34.147,33.874,390.29817774
2019-01-11 02:00:00,34.148,34.2,34.284,34.147,957.6020473
