Date,EOS.open,EOS.close,EOS.high,EOS.low,EOS.volume
2018-03-31 23:00:00,5.9399,5.9,5.9578,5.898,77301.12721929
2018-03-31 23:30:00,5.8998,5.9218,5.9298,5.89,16222.06868329
2018-04-01 00:00:00,5.9256,5.94,5.94,5.913,104977.63594221
2018-04-01 00:30:00,5.94,5.9358,5.98,5.916,226831.79188787
2018-04-01 01:00:00,5.9359,5.9698,5.972,5.9303,77825.10783385
2018-04-01 01:30:00,5.9651,5.9658,5.9811,5.9529,61132.36937308
2018-04-01 02:00:00,5.9562,5.9599,5.9599,5.9446,9251.24433664
2018-04-01 02:30:00,5.9454,5.9153,5.9454,5.8917,86998.36141782
2018-04-01 03:00:00,5.9176,5.9247,5.94,5.8842,36118.38665773
2018-04-01 03:30:00,5.934,5.9097,5.9366,5.8966,33389.43073254
2018-04-01 04:00:00,5.9105,5.93,5.9417,5.8999,20147.47204636
2018-04-01 04:30:00,5.9255,5.9231,5.938,5.907,8529.54657898
2018-04-01 05:00:00,5.9191,5.9103,5.922,5.9097,9128.71242726
2018-04-01 05:30:00,5.9102,5.9107,5.9213,5.894,21687.63604688
2018-04-01 06:00:00,5.9106,5.8374,5.9149,5.8222,241247.46584869
2018-04-01 06:30:00,5.837,5.8503,5.8713,5.829,90629.48387766
2018-04-01 07:00:00,5.852,5.7694,5.867,5.735,220738.374909
2018-04-01 07:30:00,5.7611,5.6991,5.7684,5.658,190056.73030255
2018-04-01 08:00:00,5.6969,5.6954,5.736,5.6545,165711.82789086
2018-04-01 08:30:00,5.6948,5.674,5.6948,5.6412,80829.83849939
2018-04-01 09:00:00,5.669,5.56,5.669,5.4421,497829.91500025
2018-04-01 09:30:00,5.5601,5.62,5.64,5.512,120056.16668784
2018-04-01 10:00:00,5.6222,5.5341,5.6399,5.5326,69642.06524847
2018-04-01 10:30:00,5.5392,5.5695,5.59,5.5392,40529.25580603
2018-04-01 11:00:00,5.5683,5.466,5.5721,5.4657,69358.23550698
2018-04-01 11:30:00,5.467,5.4763,5.5005,5.4016,294680.09023763
2018-04-01 12:00:00,5.4706,5.4974,5.5172,5.4313,125353.76212261
2018-04-01 12:30:00,5.49,5.5205,5.5454,5.46,42910.28490707
2018-04-01 13:00:00,5.5217,5.3,5.5217,5.3,266756.42196541
2018-04-01 13:30:00,5.3,5.2997,5.3944,5.2836,289097.50504261
2018-04-01 14:00:00,5.2994,5.1504,5.2998,5.1,992360.48609452
2018-04-01 14:30:00,5.1514,5.2628,5.293,5.11,345586.50504321
2018-04-01 15:00:00,5.2628,5.28,5.324,5.2028,199189.20347729
2018-04-01 15:30:00,5.28,5.24,5.318,5.236,154628.4106794
2018-04-01 16:00:00,5.2402,5.5559,5.6046,5.21,877247.62779987
2018-04-01 16:30:00,5.56,5.5993,5.68,5.554,416001.44720707
2018-04-01 17:00:00,5.5993,5.5738,5.6269,5.546,150964.57666286
2018-04-01 17:30:00,5.5727,5.6149,5.67,5.56,128265.8433732
2018-04-01 18:00:00,5.6208,5.54,5.655,5.5247,139058.59100111
2018-04-01 18:30:00,5.536,5.628,5.658,5.5144,104067.55692166
2018-04-01 19:00:00,5.636,5.7148,5.7463,5.6102,200780.72452111
2018-04-01 19:30:00,5.7022,5.6678,5.7403,5.6307,171778.63940538
2018-04-01 20:00:00,5.6738,5.669,5.691,5.601,145996.3969113
2018-04-01 20:30:00,5.67,5.6131,5.6766,5.6001,80164.64159397
2018-04-01 21:00:00,5.6074,5.5881,5.65,5.5881,102733.95763433
2018-04-01 21:30:00,5.5881,5.5695,5.591,5.4775,227324.22678911
2018-04-01 22:00:00,5.5703,5.5814,5.6019,5.5621,36267.27798689
2018-04-01 22:30:00,5.586,5.5817,5.589,5.5259,65429.57465316
2018-04-01 23:00:00,5.5888,5.6092,5.6316,5.5532,65280.17495893
2018-04-01 23:30:00,5.6091,5.5931,5.6187,5.5696,81957.94139111
2018-04-02 00:00:00,5.5931,5.5254,5.6143,5.5254,60354.31656905
2018-04-02 00:30:00,5.528,5.6601,5.7099,5.4944,277056.32299368
2018-04-02 01:00:00,5.6695,5.6793,5.7099,5.647,85598.68746162001
2018-04-02 01:30:00,5.6851,5.6423,5.7099,5.62,78199.02651627
2018-04-02 02:00:00,5.6416,5.6545,5.6679,5.6212,56829.20091727
2018-04-02 02:30:00,5.6601,5.6517,5.6695,5.6426,42432.2897917
2018-04-02 03:00:00,5.6478,5.6131,5.6517,5.6008,41491.12624064
2018-04-02 03:30:00,5.6135,5.661,5.6896,5.6122,50692.13817834
2018-04-02 04:00:00,5.6553,5.66,5.689,5.626,72442.29283806
2018-04-02 04:30:00,5.653,5.5954,5.669,5.569,82952.6799236
2018-04-02 05:00:00,5.591,5.5965,5.6038,5.542,25904.22114117
2018-04-02 05:30:00,5.6033,5.6137,5.6495,5.6013,79005.74485302
2018-04-02 06:00:00,5.6137,5.6072,5.6467,5.6017,38408.46673345
2018-04-02 06:30:00,5.6072,5.5798,5.6139,5.57,21597.4899863
2018-04-02 07:00:00,5.579,5.6345,5.64,5.5713,44025.40316172
2018-04-02 07:30:00,5.6345,5.6877,5.7299,5.6141,204581.26675718
2018-04-02 08:00:00,5.6797,5.6575,5.7036,5.5615,375742.78346679
2018-04-02 08:30:00,5.658,5.6712,5.674,5.6278,62522.52031324
2018-04-02 09:00:00,5.6661,5.673,5.6864,5.645,54262.1725087
2018-04-02 09:30:00,5.673,5.6731,5.6879,5.6481,66806.43398477
2018-04-02 10:00:00,5.6741,5.6703,5.688,5.65,50225.31284024
2018-04-02 10:30:00,5.675,5.805,5.823,5.6703,211724.45165082
2018-04-02 11:00:00,5.803,5.88,5.896,5.7611,256974.18189757
2018-04-02 11:30:00,5.872,5.7719,5.88,5.7558,220153.92127551
2018-04-02 12:00:00,5.7719,5.6975,5.7786,5.6815,135204.86736291
2018-04-02 12:30:00,5.7024,5.6847,5.7283,5.6712,175932.57530968
2018-04-02 13:00:00,5.6984,5.735,5.7513,5.687,50352.20204206
2018-04-02 13:30:00,5.735,5.7215,5.7396,5.6832,43107.61417324
2018-04-02 14:00:00,5.7215,5.631,5.7301,5.62349626,117307.9132515
2018-04-02 14:30:00,5.631,5.6555,5.67,5.58337197,107744.96165802
2018-04-02 15:00:00,5.655,5.6756,5.695,5.646,59220.23809757
2018-04-02 15:30:00,5.6704,5.7422,5.7906,5.6704,89573.36820974
2018-04-02 16:00:00,5.7422,5.7487,5.7879,5.693,95842.45400228
2018-04-02 16:30:00,5.7399,5.7362,5.7399,5.6866,57267.12408411
2018-04-02 17:00:00,5.736,5.6999,5.736,5.654,91747.09897214
2018-04-02 17:30:00,5.7,5.7013,5.729,5.684,28106.68276097
2018-04-02 18:00:00,5.7006,5.6873,5.7006,5.666,24747.33816518
2018-04-02 18:30:00,5.6876,5.6991,5.737,5.6856,36963.62673662
2018-04-02 19:00:00,5.7034,5.7205,5.749,5.6774,30709.15871357
2018-04-02 19:30:00,5.7216,5.7203,5.7385,5.68,44718.78299242
2018-04-02 20:00:00,5.73,5.6439,5.7346,5.62,93656.8926167
2018-04-02 20:30:00,5.6454,5.6742,5.6742,5.6,115095.47602877
2018-04-02 21:00:00,5.67,5.7326,5.767,5.67,132414.23672696
2018-04-02 21:30:00,5.73042523,5.7179,5.75,5.701,38173.01847712
2018-04-02 22:00:00,5.7163,5.7364,5.8073,5.711,69309.01289839
2018-04-02 22:30:00,5.74,5.7878,5.8049,5.7333,74613.99497286
2018-04-02 23:00:00,5.7872,5.7885,5.8198,5.7782,93939.11605012
2018-04-02 23:30:00,5.7923,5.81,5.826,5.777,83024.43249843
2018-04-03 00:00:00,5.81,5.7898,5.8506,5.7898,91198.60594884
2018-04-03 00:30:00,5.795,5.76,5.795,5.7385,58953.94165092
2018-04-03 01:00:00,5.7604,5.7645,5.7855,5.7455,19687.26472272
2018-04-03 01:30:00,5.7699,5.7393,5.7702,5.7298,28561.91397436
2018-04-03 02:00:00,5.74,5.7808,5.798,5.7399,36509.85655455
2018-04-03 02:30:00,5.7855,5.8609,5.8677,5.7583,57530.42292713
2018-04-03 03:00:00,5.86,5.84,5.8654,5.8049,96862.02150185
2018-04-03 03:30:00,5.8378,5.8561,5.871,5.828,27063.20202873
2018-04-03 04:00:00,5.8599,5.9199,5.976,5.8599,173416.38713673
2018-04-03 04:30:00,5.9199,5.9599,5.9599,5.8848,346254.3282149
2018-04-03 05:00:00,5.9599,5.9336,5.9699,5.896,171714.20460837
2018-04-03 05:30:00,5.934,5.9298,5.9687,5.9141,53431.15414646
2018-04-03 06:00:00,5.928,5.8899,5.9299,5.8667,213625.82979858
2018-04-03 06:30:00,5.8899,5.8728,5.8999,5.86,95411.25139854
2018-04-03 07:00:00,5.87,5.9094,5.9094,5.8601,48273.23960241
2018-04-03 07:30:00,5.9077,5.9294,5.9399,5.9017,218568.29917781
2018-04-03 08:00:00,5.9294,5.9399,5.9399,5.8997,100322.49293956
2018-04-03 08:30:00,5.9329,5.8737,5.9338,5.861,45790.28651268
2018-04-03 09:00:00,5.8759,5.8953,5.8953,5.831,48895.4678692
2018-04-03 09:30:00,5.8951,5.9026,5.9235,5.88516881,45882.53959747
2018-04-03 10:00:00,5.9055,5.9461,5.9499,5.8849,72192.88800394
2018-04-03 10:30:00,5.9423,5.8714,5.9478,5.8502,96437.17073084
2018-04-03 11:00:00,5.8788,5.8766,5.925,5.8683,49106.71454261
2018-04-03 11:30:00,5.8682,5.8548,5.875,5.8353,47397.84790768
2018-04-03 12:00:00,5.8554,5.8987,5.94,5.8554,61010.6532504
2018-04-03 12:30:00,5.9029,5.8937,5.9228,5.8825,25579.5349119
2018-04-03 13:00:00,5.8928,5.8913,5.9333,5.8728,64193.98830982
2018-04-03 13:30:00,5.8907,5.8801,5.9197,5.8624,24194.67147125
2018-04-03 14:00:00,5.8801,5.8603,5.9014,5.8081,88550.93058713
2018-04-03 14:30:00,5.862,5.89,5.8911,5.8585,37507.80866198
2018-04-03 15:00:00,5.8897,5.9109,5.92,5.87,45415.35771672
2018-04-03 15:30:00,5.9109,5.9172,5.9382,5.8983,41249.14896846
2018-04-03 16:00:00,5.9188,5.9403,5.9599,5.8989,115758.10800681
2018-04-03 16:30:00,5.9514,5.9311,5.9599,5.92,21972.61765953
2018-04-03 17:00:00,5.927,5.9358,5.9406,5.9099,9790.56793188
2018-04-03 17:30:00,5.9335,5.9597,5.9599,5.93,16871.58206689
2018-04-03 18:00:00,5.9591,5.9799,5.9799,5.9501,40072.20291978
2018-04-03 18:30:00,5.9772,5.9877,5.9899,5.9677,95967.02838694
2018-04-03 19:00:00,5.9853,5.9997,5.9999,5.9658,83957.31810609
2018-04-03 19:30:00,5.9997,5.9491,5.9999,5.9407,98795.9152278
2018-04-03 20:00:00,5.949,6.0276,6.0654,5.945,255629.0954267
2018-04-03 20:30:00,6.0257,6.0259,6.0306,5.9623,96877.22699023
2018-04-03 21:00:00,6.021,6.04,6.04,5.9823,40739.23889837
2018-04-03 21:30:00,6.04,6.1026,6.14,6.04,160665.69734708001
2018-04-03 22:00:00,6.1056,6.0426,6.1135,5.9844,94834.76584969
2018-04-03 22:30:00,6.0427,6.0389,6.0877,6.0098,46178.64432047
2018-04-03 23:00:00,6.0464,6.0674,6.0998,6.006,64338.0326486
2018-04-03 23:30:00,6.067,6.0099,6.0812,6.0081,120977.41404292
2018-04-04 00:00:00,6.0099,6.0003,6.0606,5.984,120225.96960414
2018-04-04 00:30:00,5.998,6.0508,6.063,5.9955,19913.85820797
2018-04-04 01:00:00,6.0463,6.0,6.0585,5.96245877,54812.53920041
2018-04-04 01:30:00,6.0,5.96,6.0086,5.9159,82876.16342768
2018-04-04 02:00:00,5.9576,5.927,5.961,5.9171,40401.0658722
2018-04-04 02:30:00,5.927,5.9012,5.9346,5.867,94424.87840083
2018-04-04 03:00:00,5.8864,5.96,5.9669,5.866,31724.7439572
2018-04-04 03:30:00,5.9542,5.9111,5.9542,5.9,38517.50796271
2018-04-04 04:00:00,5.9135,5.8955,5.9277,5.895,7165.40098144
2018-04-04 04:30:00,5.895,5.9094,5.9191,5.87,33177.03550517
2018-04-04 05:00:00,5.91,5.943,5.968,5.9023,18971.39835574
2018-04-04 05:30:00,5.9434,5.924,5.9576,5.911,16320.1322155
2018-04-04 06:00:00,5.9231,5.9362,5.94,5.9044,8278.53356096
2018-04-04 06:30:00,5.941,5.935,5.9461,5.9279,6340.628267
2018-04-04 07:00:00,5.9338,5.9471,5.9562,5.9338,14427.62264736
2018-04-04 07:30:00,5.958,5.9028,5.9699,5.893,43347.563423730004
2018-04-04 08:00:00,5.9027,5.9051,5.916,5.89,15168.694411800001
2018-04-04 08:30:00,5.9114,5.8992,5.9154,5.882,15095.86702018
2018-04-04 09:00:00,5.896,5.7831,5.9035,5.77,210531.96148184
2018-04-04 09:30:00,5.7719,5.6805,5.8155,5.66,231723.23957978
2018-04-04 10:00:00,5.6964,5.7302,5.7416,5.623,184793.82104502
2018-04-04 10:30:00,5.735,5.6986,5.74,5.687,46797.115844500004
2018-04-04 11:00:00,5.6944,5.6888,5.698,5.6398,125311.45240036
2018-04-04 11:30:00,5.6888,5.6853,5.699,5.6155,144846.83041343
2018-04-04 12:00:00,5.6728,5.62,5.6728,5.6077,201621.16233616
2018-04-04 12:30:00,5.6199,5.6521,5.683,5.5881,123458.11302331
2018-04-04 13:00:00,5.6522,5.6764,5.7015,5.6522,33526.1427451
2018-04-04 13:30:00,5.6792,5.6902,5.73,5.6753,50049.82320931
2018-04-04 14:00:00,5.6902,5.5539,5.6902,5.51,260672.20257876
2018-04-04 14:30:00,5.5511,5.5609,5.5826,5.5274,70908.1799599
2018-04-04 15:00:00,5.5627,5.5639,5.5899,5.542,72133.70217811
2018-04-04 15:30:00,5.5667,5.5159,5.5807,5.4801,179964.80879441
2018-04-04 16:00:00,5.5183,5.6168,5.62,5.5106,88505.65802497
2018-04-04 16:30:00,5.6159,5.6566,5.6875,5.6,74781.46229085
2018-04-04 17:00:00,5.6568,5.6188,5.6568,5.6012,46809.25106576
2018-04-04 17:30:00,5.6188,5.6578,5.6589,5.6093,62101.68789806
2018-04-04 18:00:00,5.6578,5.587,5.6608,5.5501,74775.21008651
2018-04-04 18:30:00,5.59,5.6551,5.6689,5.5801,60472.71194013
2018-04-04 19:00:00,5.6551,5.698,5.6998,5.6399,68007.70493985
2018-04-04 19:30:00,5.698,5.7274,5.75,5.647,74035.94990897
2018-04-04 20:00:00,5.7273,5.7021,5.7395,5.686,30903.47278521
2018-04-04 20:30:00,5.7014,5.6631,5.7189,5.657,31970.9207382
2018-04-04 21:00:00,5.664,5.6255,5.6878,5.607,26568.43430947
2018-04-04 21:30:00,5.625,5.6796,5.6905,5.6165,24661.94759082
2018-04-04 22:00:00,5.6641,5.6717,5.6864,5.6445,29544.85333903
2018-04-04 22:30:00,5.674,5.6237,5.674,5.5756,54749.65135783
2018-04-04 23:00:00,5.6176,5.6336,5.6549,5.5859,49280.5959726
2018-04-04 23:30:00,5.64,5.6496,5.69,5.6362,13331.70141904
2018-04-05 00:00:00,5.64,5.6493,5.6524,5.602,50734.77502311
2018-04-05 00:30:00,5.6418,5.5679,5.6622,5.5601,108630.21337306
2018-04-05 01:00:00,5.5614,5.4362,5.5749,5.4176,212497.59912281
2018-04-05 01:30:00,5.4485,5.4675,5.515,5.393,287569.61581687
2018-04-05 02:00:00,5.46,5.5143,5.5275,5.459,74330.56189948
2018-04-05 02:30:00,5.5208,5.4679,5.5247,5.4423,64764.97469795
2018-04-05 03:00:00,5.4724,5.4906,5.5269,5.4683,56652.13794181
2018-04-05 03:30:00,5.4905,5.6457,5.68,5.4858,165947.36652121
2018-04-05 04:00:00,5.6431,5.6562,5.7094,5.63,126986.25403177
2018-04-05 04:30:00,5.666,5.6415,5.694,5.593,60932.35765296
2018-04-05 05:00:00,5.6485,5.65,5.6835,5.6142,65485.98247411
2018-04-05 05:30:00,5.6636,5.6689,5.6857,5.6173,48954.96870849
2018-04-05 06:00:00,5.6688,5.617,5.6769,5.5873,46108.41565556
2018-04-05 06:30:00,5.6188,5.575,5.639,5.5539,66248.14101954
2018-04-05 07:00:00,5.5738,5.5666,5.5891,5.536,77374.96243451
2018-04-05 07:30:00,5.5727,5.5589,5.5884,5.5327,98555.93898565
2018-04-05 08:00:00,5.566,5.5988,5.6216,5.5529,39688.23270987
2018-04-05 08:30:00,5.5988,5.6225,5.6789,5.5981,44532.76353161
2018-04-05 09:00:00,5.6206,5.6134,5.6418,5.5898,30232.93201605
2018-04-05 09:30:00,5.614,5.6504,5.6614,5.6082,20710.13383484
2018-04-05 10:00:00,5.6505,5.5899,5.6669,5.5727,59519.10069767
2018-04-05 10:30:00,5.59,5.6091,5.638,5.588,20776.78317901
2018-04-05 11:00:00,5.614,5.63,5.65,5.5856,31033.22974458
2018-04-05 11:30:00,5.6251,5.63,5.6474,5.6194,6159.73919962
2018-04-05 12:00:00,5.63,5.565,5.6301,5.5317,79854.90751411
2018-04-05 12:30:00,5.5653,5.5897,5.6074,5.5434,108952.74746723
2018-04-05 13:00:00,5.5995,5.6241,5.6476,5.56,48713.90204817
2018-04-05 13:30:00,5.6209,5.8204,5.84,5.616,323784.67144495
2018-04-05 14:00:00,5.8199,5.9014,5.9657,5.796,401915.84377815
2018-04-05 14:30:00,5.905,6.0089,6.15,5.905,1540180.45112247
2018-04-05 15:00:00,6.0089,5.9398,6.0121,5.8715,490037.35321487
2018-04-05 15:30:00,5.9401,5.9724,6.05,5.9401,392913.16067344
2018-04-05 16:00:00,5.9842,5.9539,6.0055,5.9118,193460.65339726
2018-04-05 16:30:00,5.9598,5.958,6.0244,5.921,117719.66838454
2018-04-05 17:00:00,5.9716,6.0126,6.049,5.957,51431.06272108
2018-04-05 17:30:00,6.0136,5.94,6.015,5.9181,154370.2867026
2018-04-05 18:00:00,5.9398,5.9936,6.019,5.9311,50570.87479301
2018-04-05 18:30:00,5.9935,5.9376,6.0371,5.93,44355.32814865
2018-04-05 19:00:00,5.933,5.9562,5.9727,5.9022,36923.25726756
2018-04-05 19:30:00,5.9575,5.9418,6.0,5.924,50344.12175063
2018-04-05 20:00:00,5.9417,5.9799,5.9977,5.9363,70153.43502568
2018-04-05 20:30:00,5.98,5.9999,6.0,5.9641,42391.05786111
2018-04-05 21:00:00,5.999,5.9731,5.999,5.9536,49629.54303113
2018-04-05 21:30:00,5.9792,5.9651,5.99,5.9341,70385.53718379
2018-04-05 22:00:00,5.965,6.11,6.1165,5.965,245740.68839603
2018-04-05 22:30:00,6.1159,6.3446,6.4,6.1102,794614.90761184
2018-04-05 23:00:00,6.3461,6.3317,6.379,6.2,702221.69335547
2018-04-05 23:30:00,6.3316,6.3249,6.3999,6.2932,301774.97542379
2018-04-06 00:00:00,6.322,6.33,6.3399,6.271,170696.80587085
2018-04-06 00:30:00,6.3268,6.2,6.3774,6.199,736170.77828187
2018-04-06 01:00:00,6.2,6.12,6.23,6.0667,355610.23447614
2018-04-06 01:30:00,6.1162,6.1085,6.13,6.0571,209423.25894987
2018-04-06 02:00:00,6.1101,6.0652,6.18,6.0444,226206.7488096
2018-04-06 02:30:00,6.0638,6.137,6.145,6.0506,46776.39691704
2018-04-06 03:00:00,6.13,6.0863,6.13,6.05,55014.89182296
2018-04-06 03:30:00,6.0921,6.1343,6.16,6.0921,80790.53327997
2018-04-06 04:00:00,6.1285,6.1282,6.1484,6.082,48758.37959897
2018-04-06 04:30:00,6.1282,6.1112,6.1325,6.0806,79174.67534364
2018-04-06 05:00:00,6.1112,6.135,6.1548,6.0889,46221.62253072
2018-04-06 05:30:00,6.1288,6.0356,6.1288,6.0356,89153.46460433
2018-04-06 06:00:00,6.0356,5.742,6.0529,5.728,845962.37457651
2018-04-06 06:30:00,5.7432,5.838,5.84,5.7418,261790.96870763
2018-04-06 07:00:00,5.8267,5.8147,5.879,5.77,150180.41604198
2018-04-06 07:30:00,5.8146,5.851,5.88,5.78,282488.83867684
2018-04-06 08:00:00,5.8671,5.978,5.9893,5.8262,451606.03660092
2018-04-06 08:30:00,5.978,5.9881,6.0841,5.927,417945.94582427
2018-04-06 09:00:00,5.9881,5.8574,5.9932,5.85,125104.17241307
2018-04-06 09:30:00,5.8574,5.9,5.927,5.8533,120711.02548786
2018-04-06 10:00:00,5.9,5.978,5.9784,5.883,92238.87369256
2018-04-06 10:30:00,5.9785,5.7978,5.9877,5.7824,161200.32826619
2018-04-06 11:00:00,5.7955,5.9337,5.9792,5.7855,289938.56121481
2018-04-06 11:30:00,5.9267,5.88,5.9379,5.8654,157136.71186673
2018-04-06 12:00:00,5.88,5.8056,5.8915,5.78,226309.60134078
2018-04-06 12:30:00,5.8128,5.72,5.8759,5.6662,677881.06836602
2018-04-06 13:00:00,5.7193,5.7406,5.8029,5.669,180343.11127337
2018-04-06 13:30:00,5.7403,5.8004,5.8574,5.692,388082.72299763
2018-04-06 14:00:00,5.8,5.8186,5.84,5.7721,134415.32022027
2018-04-06 14:30:00,5.8186,5.7583,5.84,5.7542,70005.43767762
2018-04-06 15:00:00,5.76,5.763,5.785,5.7434,87912.85825833
2018-04-06 15:30:00,5.763,5.7739,5.798,5.725,69696.2009839
2018-04-06 16:00:00,5.7732,5.8501,5.8507,5.7641,284641.44199693
2018-04-06 16:30:00,5.8501,5.8545,5.888,5.8203,97176.60484386
2018-04-06 17:00:00,5.8662,5.831,5.8966,5.83,61709.75487182
2018-04-06 17:30:00,5.83,5.8606,5.8607,5.828,32584.62673863
2018-04-06 18:00:00,5.8608,5.844,5.8626,5.8278,32980.12614366
2018-04-06 18:30:00,5.8339,5.8031,5.8339,5.7806,41332.7050267
2018-04-06 19:00:00,5.8021,5.8045,5.8298,5.776,21914.98791107
2018-04-06 19:30:00,5.7947,5.8495,5.85,5.7872,36823.61474179
2018-04-06 20:00:00,5.85,5.8304,5.8504,5.7968,28157.87743267
2018-04-06 20:30:00,5.8301,5.8338,5.8412,5.8002,31949.60798939
2018-04-06 21:00:00,5.8355,5.8358,5.8504,5.834,11511.9399506
2018-04-06 21:30:00,5.843,5.8174,5.8465,5.811,24952.13409952
2018-04-06 22:00:00,5.8282,5.8311,5.8311,5.7991,9224.92887505
2018-04-06 22:30:00,5.8198,5.7578,5.8442,5.7449,105877.43773701
2018-04-06 23:00:00,5.7576,5.8186,5.8273,5.7388,81375.8501681
2018-04-06 23:30:00,5.82,5.8348,5.837,5.8072,25054.72568868
2018-04-07 00:00:00,5.822,5.8065,5.8259,5.7843,18658.03117481
2018-04-07 00:30:00,5.81,5.7944,5.8174,5.775,39732.18068085
2018-04-07 01:00:00,5.8055,5.9122,5.9505,5.8001,202259.63659521998
2018-04-07 01:30:00,5.9163,5.9326,5.995,5.9163,79184.77352653
2018-04-07 02:00:00,5.931,5.9285,5.9478,5.893,36657.47100094
2018-04-07 02:30:00,5.9196,5.9167,5.9309,5.8925,35186.33382989
2018-04-07 03:00:00,5.916,5.9315,5.9436,5.8964,63780.64724891
2018-04-07 03:30:00,5.9217,5.9389,5.9569,5.917,17073.93014
2018-04-07 04:00:00,5.9516,5.9181,5.9516,5.9065,29059.32683535
2018-04-07 04:30:00,5.923,5.9146,5.9261,5.9051,31512.14564249
2018-04-07 05:00:00,5.9147,5.8878,5.929,5.8771,41585.46094188
2018-04-07 05:30:00,5.8878,5.89,5.9332,5.8703,64213.17657631
2018-04-07 06:00:00,5.886,5.9112,5.923,5.8821,24237.85188201
2018-04-07 06:30:00,5.9138,5.907,5.93303398,5.9051,13809.91280945
2018-04-07 07:00:00,5.911,5.893,5.911,5.88,18626.79913649
2018-04-07 07:30:00,5.8942,5.884,5.913,5.8787,28712.19235484
2018-04-07 08:00:00,5.884,5.9048,5.939,5.8745,102508.1662584
2018-04-07 08:30:00,5.9047,5.8747,5.914,5.8745,34301.80589391
2018-04-07 09:00:00,5.8745,5.799,5.8769,5.799,69654.83268527
2018-04-07 09:30:00,5.7982,5.8303,5.833,5.7982,22667.36704274
2018-04-07 10:00:00,5.833,5.8689,5.889,5.8315,47359.11181411
2018-04-07 10:30:00,5.8689,5.8694,5.8894,5.8568,31727.08117002
2018-04-07 11:00:00,5.8697,5.8542,5.875,5.83991329,40354.57363132
2018-04-07 11:30:00,5.8541,5.8889,5.8889,5.8517,24891.68943237
2018-04-07 12:00:00,5.8856,5.8995,5.924,5.8802,50225.26519654
2018-04-07 12:30:00,5.9019,5.9089,5.9175,5.8943,22488.86959735
2018-04-07 13:00:00,5.898,5.883,5.9159,5.8581,37721.60038754
2018-04-07 13:30:00,5.883,5.885,5.8851,5.7773,146892.13217889
2018-04-07 14:00:00,5.8781,5.896,5.8979,5.8676,85160.62509224
2018-04-07 14:30:00,5.8932,5.8712,5.909,5.8601,47771.97566922
2018-04-07 15:00:00,5.8631,5.9527,5.9694,5.8613,60389.38536624
2018-04-07 15:30:00,5.947,5.9464,5.9629,5.9166,101929.32066502
2018-04-07 16:00:00,5.944,5.9649,5.9998,5.9387,69358.59948133
2018-04-07 16:30:00,5.9593,5.9551,5.9763,5.943,94904.80177332
2018-04-07 17:00:00,5.9591,5.9549,5.9865,5.9495,35043.66141276
2018-04-07 17:30:00,5.954,5.9278,5.9615,5.9278,50019.00796363
2018-04-07 18:00:00,5.9284,5.9278,5.9439,5.9278,30240.26209095
2018-04-07 18:30:00,5.9345,5.927,5.9416,5.91,45487.76282046
2018-04-07 19:00:00,5.9208,5.9245,5.9309,5.91,16880.91873649
2018-04-07 19:30:00,5.9176,5.9224,5.94,5.9165,16573.25408615
2018-04-07 20:00:00,5.9207,5.9508,5.955,5.9207,27142.4700571
2018-04-07 20:30:00,5.945,5.9339,5.9454,5.9192,19167.68874338
2018-04-07 21:00:00,5.934,5.9068,5.934,5.9032,25873.76945565
2018-04-07 21:30:00,5.907,5.9017,5.907,5.883,15066.83848148
2018-04-07 22:00:00,5.9018,5.9042,5.925,5.9004,10653.20879887
2018-04-07 22:30:00,5.9023,5.8934,5.918,5.88,37655.83733314
2018-04-07 23:00:00,5.8946,5.866,5.904,5.834,46919.28289681
2018-04-07 23:30:00,5.8665,5.8828,5.896,5.8522,23254.07511078
2018-04-08 00:00:00,5.8878,5.8867,5.9145,5.8605,30579.16151145
2018-04-08 00:30:00,5.887,5.867,5.9022,5.867,17398.68360343
2018-04-08 01:00:00,5.867,5.8522,5.8862,5.824,56292.81894255
2018-04-08 01:30:00,5.8541,5.857,5.8697,5.821,47975.80333332
2018-04-08 02:00:00,5.8567,5.85,5.8762,5.8286,37725.53714252
2018-04-08 02:30:00,5.85,5.8595,5.8635,5.84,49945.96714735
2018-04-08 03:00:00,5.8605,5.8654,5.8818,5.8458,19982.08246816
2018-04-08 03:30:00,5.8702,5.8766,5.8818,5.8613,9606.29346506
2018-04-08 04:00:00,5.8701,5.8898,5.8924,5.8612,4754.51336925
2018-04-08 04:30:00,5.887,5.8662,5.8929,5.8569,16192.75172135
2018-04-08 05:00:00,5.8551,5.8522,5.9002,5.8425,16833.45024109
2018-04-08 05:30:00,5.8502,5.853,5.8782,5.8303,27178.95538255
2018-04-08 06:00:00,5.8557,5.8501,5.8565,5.8323,8484.26028321
2018-04-08 06:30:00,5.8549,5.8542,5.8748,5.8308,22728.92743762
2018-04-08 07:00:00,5.8454,5.8528,5.8616,5.8337,47449.62448429
2018-04-08 07:30:00,5.8463,5.8341,5.848,5.829,24535.14749101
2018-04-08 08:00:00,5.8341,5.8433,5.8469,5.8222,28306.14064977
2018-04-08 08:30:00,5.849,5.8626,5.8626,5.8202,35859.52232319
2018-04-08 09:00:00,5.864,5.8952,5.9399,5.8609,297233.81339335
2018-04-08 09:30:00,5.8986,5.9056,5.9355,5.8939,52044.37801025
2018-04-08 10:00:00,5.9081,5.905,5.9299,5.8921,14089.70257284
