Date,ETH.open,ETH.close,ETH.high,ETH.low,ETH.volume
2018-01-25 22:00:00,1060.0,1061.9,1068.5,1059.3,780.36647089
2018-01-25 22:30:00,1061.9,1057.0,1063.5,1056.1,779.02896987
2018-01-25 23:00:00,1057.0,1050.0,1057.7,1048.0,1255.96704827
2018-01-25 23:30:00,1050.0,1048.2,1053.4,1043.0,1969.06599479
2018-01-26 00:00:00,1047.7,1053.5,1055.0,1043.9,1308.60573435
2018-01-26 00:30:00,1053.7,1068.9,1071.6,1051.9,1802.40648415
2018-01-26 01:00:00,1068.8,1061.9,1069.7,1058.3,1273.88084488
2018-01-26 01:30:00,1061.9,1058.5,1064.2,1055.0,562.18944945
2018-01-26 02:00:00,1058.2,1073.6,1076.9,1057.6,1186.7671832
2018-01-26 02:30:00,1073.7,1071.0,1078.6,1069.2,1188.59930999
2018-01-26 03:00:00,1071.0,1071.8,1073.9,1063.7,1214.6241791
2018-01-26 03:30:00,1071.1,1070.9,1073.3,1066.7,736.37367102
2018-01-26 04:00:00,1070.9,1066.1,1071.7,1060.3,1165.51342288
2018-01-26 04:30:00,1063.9,1067.6,1068.0,1060.0,427.18346521
2018-01-26 05:00:00,1067.6,1061.3,1069.2,1060.8,693.32098259
2018-01-26 05:30:00,1062.0,1061.9,1066.6,1060.3,812.78532267
2018-01-26 06:00:00,1060.6,1066.9,1067.7,1060.0,532.17728841
2018-01-26 06:30:00,1067.1,1070.6,1076.3,1065.2,1909.95908951
2018-01-26 07:00:00,1070.0,1053.0,1070.4,1050.0,5059.8026979
2018-01-26 07:30:00,1054.1,1037.7,1056.3,1037.7,2897.56517322
2018-01-26 08:00:00,1037.8,1003.8,1038.3,995.72,12545.28096047
2018-01-26 08:30:00,1004.4,1022.4,1026.2,993.0,12983.78160781
2018-01-26 09:00:00,1022.5,1007.2,1024.1,993.0,5650.8901922
2018-01-26 09:30:00,1007.2,998.75,1007.3,983.0,5716.01025161
2018-01-26 10:00:00,998.75,1000.3,1012.0,986.8,5729.69464388
2018-01-26 10:30:00,1000.3,1004.2,1015.9,998.55,3225.41225717
2018-01-26 11:00:00,1003.4,999.0,1008.0,996.87,3102.26184157
2018-01-26 11:30:00,999.19,1007.5,1013.5,993.47,2206.54905273
2018-01-26 12:00:00,1007.7,1018.3,1019.3,1001.1,2479.834537
2018-01-26 12:30:00,1018.4,1020.4,1028.6,1013.2,3209.1266928
2018-01-26 13:00:00,1021.0,1013.6,1031.1,1010.0,3848.08770772
2018-01-26 13:30:00,1015.0,1012.8,1019.8,1005.0,4234.53187042
2018-01-26 14:00:00,1012.4,1027.2,1030.0,1011.6,2840.85139912
2018-01-26 14:30:00,1028.6,1032.7,1037.4,1025.1,4196.2657469
2018-01-26 15:00:00,1032.8,1041.5,1044.3,1030.1,6962.86642872
2018-01-26 15:30:00,1042.1,1050.0,1051.3,1034.1,5462.96564247
2018-01-26 16:00:00,1050.0,1057.5,1064.4,1047.0,5453.50789033
2018-01-26 16:30:00,1058.6,1051.1,1059.9,1048.8,1299.8110607
2018-01-26 17:00:00,1052.0,1045.7,1054.5,1042.4,2601.09622386
2018-01-26 17:30:00,1045.6,1057.5,1064.3,1043.5,3099.31721731
2018-01-26 18:00:00,1057.5,1047.0,1060.9,1041.8,1576.01519271
2018-01-26 18:30:00,1047.0,1038.6,1047.9,1036.4,2084.37132567
2018-01-26 19:00:00,1038.6,1041.3,1044.9,1038.6,1656.06474915
2018-01-26 19:30:00,1041.0,1033.0,1041.3,1032.0,2770.53164529
2018-01-26 20:00:00,1032.8,1040.6,1044.7,1032.8,1408.45803599
2018-01-26 20:30:00,1040.5,1040.5,1045.0,1038.1,1246.71190809
2018-01-26 21:00:00,1040.2,1034.3,1040.2,1031.3,958.83176115
2018-01-26 21:30:00,1034.3,1035.0,1040.3,1032.1,1008.92867453
2018-01-26 22:00:00,1034.6,1033.0,1039.1,1032.6,579.52773938
2018-01-26 22:30:00,1033.1,1027.6,1036.0,1027.5,1625.12301647
2018-01-26 23:00:00,1027.6,1035.6,1038.3,1027.0,1094.19593065
2018-01-26 23:30:00,1035.9,1046.9,1050.6,1030.6,3078.09179234
2018-01-27 00:00:00,1046.1,1049.2,1056.4,1046.1,1118.95554818
2018-01-27 00:30:00,1049.2,1050.4,1055.9,1048.2,516.5531386
2018-01-27 01:00:00,1049.9,1037.7,1051.9,1036.0,1048.66937932
2018-01-27 01:30:00,1037.6,1037.1,1045.9,1035.7,758.47780345
2018-01-27 02:00:00,1035.7,1042.9,1047.7,1031.4,1699.09576126
2018-01-27 02:30:00,1042.9,1050.7,1060.3,1041.7,1259.44437684
2018-01-27 03:00:00,1050.3,1051.9,1054.9,1048.1,794.41824393
2018-01-27 03:30:00,1052.0,1047.5,1053.0,1042.1,1489.07800195
2018-01-27 04:00:00,1047.4,1052.6,1053.0,1045.9,1032.33076132
2018-01-27 04:30:00,1052.6,1046.3,1053.9,1041.5,896.274687
2018-01-27 05:00:00,1046.4,1057.9,1058.9,1042.9,1641.22438189
2018-01-27 05:30:00,1057.6,1063.2,1065.0,1057.6,3795.31141353
2018-01-27 06:00:00,1063.6,1070.8,1074.5,1057.1,2923.93445955
2018-01-27 06:30:00,1070.8,1069.8,1075.0,1066.0,1467.32795266
2018-01-27 07:00:00,1069.4,1057.9,1069.8,1055.3,1441.79244166
2018-01-27 07:30:00,1058.6,1065.4,1066.9,1057.1,905.85951925
2018-01-27 08:00:00,1065.2,1060.6,1070.6,1060.5,1441.639389
2018-01-27 08:30:00,1061.3,1063.0,1066.5,1057.9,1253.87658683
2018-01-27 09:00:00,1062.8,1063.5,1071.1,1062.8,1080.67092097
2018-01-27 09:30:00,1064.7,1077.0,1078.0,1063.2,4605.53112909
2018-01-27 10:00:00,1077.0,1073.4,1079.8,1070.8,1821.13314196
2018-01-27 10:30:00,1074.7,1076.0,1077.7,1071.5,750.36049226
2018-01-27 11:00:00,1076.2,1054.4,1078.9,1050.1,3656.04918741
2018-01-27 11:30:00,1054.9,1056.1,1061.1,1045.0,2536.19458821
2018-01-27 12:00:00,1056.1,1060.9,1064.8,1052.1,1450.77068443
2018-01-27 12:30:00,1061.0,1057.5,1065.0,1057.5,1495.9277881
2018-01-27 13:00:00,1057.5,1064.8,1066.0,1057.4,1003.94769404
2018-01-27 13:30:00,1064.5,1065.7,1067.5,1059.8,1169.75785051
2018-01-27 14:00:00,1065.8,1063.6,1065.8,1055.0,1348.9685409
2018-01-27 14:30:00,1063.7,1062.9,1064.2,1060.1,904.19060603
2018-01-27 15:00:00,1063.0,1073.0,1074.8,1062.0,1850.15269352
2018-01-27 15:30:00,1073.0,1091.8,1097.0,1073.0,10990.03587232
2018-01-27 16:00:00,1091.3,1091.9,1100.5,1080.9,5937.95893247
2018-01-27 16:30:00,1091.8,1110.2,1110.2,1087.9,5407.86485617
2018-01-27 17:00:00,1110.1,1110.1,1113.1,1102.7,5420.48070013
2018-01-27 17:30:00,1110.1,1099.2,1110.2,1094.6,3020.76481719
2018-01-27 18:00:00,1099.1,1105.4,1110.0,1094.9,1721.35951495
2018-01-27 18:30:00,1105.5,1101.1,1105.5,1099.6,978.4821199099999
2018-01-27 19:00:00,1101.1,1105.0,1108.1,1098.9,873.89890958
2018-01-27 19:30:00,1105.2,1105.2,1109.3,1095.3,1279.05444717
2018-01-27 20:00:00,1105.6,1119.1,1119.8,1105.5,2814.68141158
2018-01-27 20:30:00,1119.1,1115.8,1124.2,1111.0,3445.28029477
2018-01-27 21:00:00,1114.6,1114.2,1119.2,1109.0,1422.05873145
2018-01-27 21:30:00,1114.3,1119.3,1125.4,1113.5,1669.27265941
2018-01-27 22:00:00,1119.3,1123.2,1125.1,1119.2,1575.6007424
2018-01-27 22:30:00,1123.2,1120.0,1124.6,1114.0,2208.49955264
2018-01-27 23:00:00,1120.0,1106.6,1123.2,1105.0,3608.36523271
2018-01-27 23:30:00,1105.9,1113.9,1115.0,1095.9,4243.70525889
2018-01-28 00:00:00,1113.5,1118.1,1119.0,1111.6,1417.85268938
2018-01-28 00:30:00,1118.2,1120.7,1126.3,1117.2,2907.46673557
2018-01-28 01:00:00,1120.0,1113.5,1121.1,1113.0,1180.77501624
2018-01-28 01:30:00,1113.4,1115.7,1119.3,1108.9,1205.11827811
2018-01-28 02:00:00,1116.3,1114.6,1121.1,1112.5,1485.27615496
2018-01-28 02:30:00,1114.6,1117.8,1119.8,1109.7,1202.3453506
2018-01-28 03:00:00,1117.7,1123.0,1123.7,1116.9,1552.03979104
2018-01-28 03:30:00,1123.0,1129.9,1130.0,1121.5,1808.78458671
2018-01-28 04:00:00,1130.0,1148.8,1149.8,1128.9,4380.48665788
2018-01-28 04:30:00,1148.3,1150.0,1150.0,1142.0,8173.79035934
2018-01-28 05:00:00,1150.0,1168.5,1176.0,1149.9,7102.34523388
2018-01-28 05:30:00,1168.2,1167.0,1172.9,1157.7,3484.14773205
2018-01-28 06:00:00,1166.9,1171.9,1173.6,1163.4,1706.23690042
2018-01-28 06:30:00,1172.0,1198.0,1198.0,1172.0,7651.88527845
2018-01-28 07:00:00,1198.0,1192.1,1199.0,1184.2,5620.68151707
2018-01-28 07:30:00,1192.0,1180.0,1198.5,1176.9,5101.5165178
2018-01-28 08:00:00,1179.5,1186.9,1190.1,1179.0,2881.9640054
2018-01-28 08:30:00,1186.2,1184.5,1186.9,1179.3,2049.85660324
2018-01-28 09:00:00,1184.5,1175.6,1187.0,1170.7,4682.87572742
2018-01-28 09:30:00,1175.5,1191.3,1195.0,1175.0,3966.14117376
2018-01-28 10:00:00,1191.6,1223.2,1224.1,1187.2,12409.38556025
2018-01-28 10:30:00,1223.2,1226.0,1243.7,1211.0,10700.43574224
2018-01-28 11:00:00,1226.0,1240.9,1242.6,1219.4,5030.00339989
2018-01-28 11:30:00,1240.0,1257.0,1257.0,1234.0,8664.36978669
2018-01-28 12:00:00,1256.9,1255.0,1265.0,1237.4,11015.75818878
2018-01-28 12:30:00,1254.9,1222.2,1257.0,1211.2,10331.05654573
2018-01-28 13:00:00,1221.9,1216.2,1232.0,1210.0,5610.40663932
2018-01-28 13:30:00,1217.0,1238.0,1240.9,1216.1,3094.87058555
2018-01-28 14:00:00,1238.1,1233.9,1240.0,1221.4,3044.79817481
2018-01-28 14:30:00,1233.9,1225.8,1233.9,1220.1,2295.14336674
2018-01-28 15:00:00,1225.6,1223.6,1229.9,1220.0,2990.73077897
2018-01-28 15:30:00,1223.7,1215.0,1232.0,1214.1,2225.50539208
2018-01-28 16:00:00,1215.0,1215.1,1220.2,1206.5,3806.6533442
2018-01-28 16:30:00,1215.1,1223.4,1226.6,1215.1,3111.82734034
2018-01-28 17:00:00,1223.4,1220.0,1227.2,1217.5,2180.14328087
2018-01-28 17:30:00,1220.0,1227.0,1229.7,1218.0,1427.16487028
2018-01-28 18:00:00,1227.1,1239.4,1241.9,1224.9,3610.33967392
2018-01-28 18:30:00,1239.1,1230.5,1240.4,1230.5,1639.66044302
2018-01-28 19:00:00,1230.3,1226.3,1230.4,1221.3,2447.83313744
2018-01-28 19:30:00,1226.3,1231.0,1231.0,1226.3,2424.70240363
2018-01-28 20:00:00,1230.6,1229.1,1238.0,1227.1,2641.85606991
2018-01-28 20:30:00,1229.0,1237.6,1240.0,1229.0,1684.83408983
2018-01-28 21:00:00,1237.6,1238.7,1240.0,1236.0,927.9241675
2018-01-28 21:30:00,1238.0,1245.0,1245.0,1232.7,3799.49604135
2018-01-28 22:00:00,1245.0,1249.6,1256.5,1244.5,4869.94412018
2018-01-28 22:30:00,1248.4,1250.0,1250.7,1244.4,2279.73889278
2018-01-28 23:00:00,1250.0,1240.0,1252.0,1235.8,3668.556508
2018-01-28 23:30:00,1239.7,1245.5,1247.8,1238.1,1847.97658179
2018-01-29 00:00:00,1245.5,1256.1,1260.0,1243.2,2739.01235564
2018-01-29 00:30:00,1256.0,1245.5,1256.9,1244.0,1519.2715148300001
2018-01-29 01:00:00,1246.0,1200.0,1250.7,1190.8,9905.30640092
2018-01-29 01:30:00,1199.6,1193.3,1212.3,1176.2,13155.42662708
2018-01-29 02:00:00,1192.9,1195.5,1211.8,1176.0,7994.00510973
2018-01-29 02:30:00,1195.4,1208.1,1212.3,1193.1,2639.07490185
2018-01-29 03:00:00,1208.0,1201.8,1212.7,1190.8,2531.93873153
2018-01-29 03:30:00,1202.3,1197.8,1203.1,1191.1,2861.20550276
2018-01-29 04:00:00,1197.7,1200.5,1205.1,1191.8,1772.612669
2018-01-29 04:30:00,1200.6,1220.0,1221.0,1200.5,2255.76940382
2018-01-29 05:00:00,1220.0,1215.3,1220.2,1213.9,1648.25375322
2018-01-29 05:30:00,1215.2,1215.6,1218.2,1213.9,1005.46131648
2018-01-29 06:00:00,1215.4,1203.0,1218.7,1186.1,4365.72287633
2018-01-29 06:30:00,1203.0,1195.0,1205.0,1180.8,5978.93868303
2018-01-29 07:00:00,1195.0,1189.9,1195.1,1186.4,1990.35489905
2018-01-29 07:30:00,1189.9,1173.9,1190.8,1173.9,3874.48179352
2018-01-29 08:00:00,1174.0,1186.9,1194.2,1162.2,6856.71247082
2018-01-29 08:30:00,1186.8,1189.1,1197.3,1185.6,3125.49112338
2018-01-29 09:00:00,1189.2,1183.6,1194.8,1183.0,2236.197638
2018-01-29 09:30:00,1184.4,1189.0,1192.0,1180.1,1834.85320496
2018-01-29 10:00:00,1189.0,1197.6,1203.5,1189.0,2425.30672793
2018-01-29 10:30:00,1197.6,1193.9,1198.0,1186.8,1292.56491301
2018-01-29 11:00:00,1193.7,1180.0,1196.0,1180.0,2577.32392994
2018-01-29 11:30:00,1180.1,1176.0,1183.9,1164.1,4375.99066616
2018-01-29 12:00:00,1175.9,1181.6,1184.6,1175.0,1748.48095854
2018-01-29 12:30:00,1181.6,1181.0,1184.3,1178.4,1153.45992323
2018-01-29 13:00:00,1181.0,1185.6,1190.0,1179.6,1927.00280915
2018-01-29 13:30:00,1185.6,1192.9,1193.0,1180.8,1262.69200408
2018-01-29 14:00:00,1190.7,1199.0,1200.0,1190.7,2990.17340972
2018-01-29 14:30:00,1199.0,1195.1,1203.5,1193.6,1813.40719228
2018-01-29 15:00:00,1194.0,1191.9,1199.8,1188.8,1335.08065279
2018-01-29 15:30:00,1191.9,1200.3,1200.8,1184.6,2007.67298095
2018-01-29 16:00:00,1200.2,1200.0,1205.0,1197.1,1772.2149450900001
2018-01-29 16:30:00,1200.7,1195.3,1202.0,1181.9,3692.7840702
2018-01-29 17:00:00,1195.6,1188.7,1198.9,1186.6,1979.56919384
2018-01-29 17:30:00,1188.7,1185.0,1199.0,1183.1,2662.37895528
2018-01-29 18:00:00,1184.9,1182.7,1186.7,1175.9,3749.15857512
2018-01-29 18:30:00,1182.6,1182.7,1187.2,1178.8,1324.8910043
2018-01-29 19:00:00,1182.6,1180.0,1184.2,1178.6,1176.87197127
2018-01-29 19:30:00,1180.0,1172.2,1180.1,1170.0,2644.47303352
2018-01-29 20:00:00,1172.1,1174.2,1176.0,1168.1,1819.13533195
2018-01-29 20:30:00,1173.8,1169.3,1175.7,1169.2,1167.17607907
2018-01-29 21:00:00,1169.2,1171.5,1174.4,1164.7,1798.62791314
2018-01-29 21:30:00,1171.5,1176.8,1178.8,1171.5,1164.45789497
2018-01-29 22:00:00,1176.3,1175.2,1180.0,1165.0,2410.7018199999998
2018-01-29 22:30:00,1175.2,1157.4,1178.4,1154.5,3556.281325
2018-01-29 23:00:00,1157.4,1169.0,1172.5,1156.0,1533.3962947
2018-01-29 23:30:00,1167.4,1174.3,1179.6,1165.2,1979.46554614
2018-01-30 00:00:00,1174.3,1173.9,1175.1,1168.1,600.70183877
2018-01-30 00:30:00,1173.7,1170.9,1174.8,1170.3,605.78949551
2018-01-30 01:00:00,1171.2,1160.4,1173.0,1160.3,748.70120618
2018-01-30 01:30:00,1160.2,1132.6,1160.2,1118.8,18143.45731439
2018-01-30 02:00:00,1132.7,1143.0,1151.1,1129.8,6117.48263168
2018-01-30 02:30:00,1144.9,1140.0,1151.2,1127.9,5013.31438452
2018-01-30 03:00:00,1139.9,1114.0,1141.4,1111.8,11525.51936868
2018-01-30 03:30:00,1114.0,1131.2,1137.8,1111.0,4447.84969129
2018-01-30 04:00:00,1130.3,1144.4,1148.8,1130.0,2525.9725630499997
2018-01-30 04:30:00,1145.2,1144.4,1152.0,1143.2,1825.3909397099999
2018-01-30 05:00:00,1143.8,1155.4,1155.4,1143.6,896.45339638
2018-01-30 05:30:00,1155.3,1154.6,1162.0,1154.0,3429.24852768
2018-01-30 06:00:00,1154.7,1160.0,1161.0,1152.7,1350.49080973
2018-01-30 06:30:00,1159.9,1152.5,1161.3,1150.0,2006.30607063
2018-01-30 07:00:00,1152.5,1155.4,1157.0,1143.5,4362.62324879
2018-01-30 07:30:00,1155.4,1170.2,1170.9,1155.4,2558.66270241
2018-01-30 08:00:00,1170.0,1175.2,1183.0,1166.0,3023.54342139
2018-01-30 08:30:00,1175.2,1175.6,1177.0,1168.2,2488.91128984
2018-01-30 09:00:00,1176.3,1168.0,1178.0,1160.0,2773.09918917
2018-01-30 09:30:00,1168.1,1165.3,1172.0,1157.4,2677.55805408
2018-01-30 10:00:00,1165.3,1160.0,1167.3,1147.5,4944.39655474
2018-01-30 10:30:00,1160.0,1164.6,1167.0,1155.0,1761.28889184
2018-01-30 11:00:00,1164.5,1161.9,1164.6,1153.0,1538.1259705100001
2018-01-30 11:30:00,1161.9,1164.5,1167.0,1157.0,1399.70242698
2018-01-30 12:00:00,1164.5,1166.5,1170.3,1162.9,1599.02820901
2018-01-30 12:30:00,1166.0,1157.3,1166.6,1156.2,2358.08397136
2018-01-30 13:00:00,1157.0,1145.5,1157.4,1144.6,3872.93291054
2018-01-30 13:30:00,1145.9,1129.5,1148.3,1121.0,10277.95148955
2018-01-30 14:00:00,1129.7,1135.4,1140.9,1121.8,5421.6747177199995
2018-01-30 14:30:00,1135.8,1135.3,1144.5,1129.4,4627.8147055
2018-01-30 15:00:00,1135.1,1113.2,1136.9,1108.0,9448.86171916
2018-01-30 15:30:00,1114.7,1111.9,1117.2,1105.0,6641.31557393
2018-01-30 16:00:00,1111.9,1123.0,1126.0,1111.9,4436.86298838
2018-01-30 16:30:00,1121.8,1115.0,1125.0,1110.2,3156.31244101
2018-01-30 17:00:00,1115.1,1125.0,1126.2,1115.0,3705.42707797
2018-01-30 17:30:00,1124.4,1100.0,1127.2,1100.0,8731.27316056
2018-01-30 18:00:00,1100.1,1067.3,1101.3,1050.1,22045.66472675
2018-01-30 18:30:00,1067.1,1067.4,1087.6,1050.0,15602.11839993
2018-01-30 19:00:00,1063.5,1087.8,1092.0,1041.0,14285.53172527
2018-01-30 19:30:00,1087.8,1104.2,1112.6,1075.3,12705.61264508
2018-01-30 20:00:00,1105.0,1068.2,1108.2,1068.1,6838.02263247
2018-01-30 20:30:00,1068.2,1072.1,1089.0,1068.1,4181.40209054
2018-01-30 21:00:00,1072.0,1088.2,1088.8,1060.4,3947.74200438
2018-01-30 21:30:00,1088.8,1077.4,1090.1,1069.2,4074.00492066
2018-01-30 22:00:00,1077.5,1114.7,1115.0,1077.5,3595.73159769
2018-01-30 22:30:00,1114.6,1091.4,1115.0,1090.1,1650.02775397
2018-01-30 23:00:00,1090.9,1079.3,1091.9,1071.2,3232.00535022
2018-01-30 23:30:00,1079.1,1076.9,1081.3,1061.9,3628.76578849
2018-01-31 00:00:00,1076.9,1077.9,1083.2,1060.0,3739.31516333
2018-01-31 00:30:00,1077.9,1044.3,1077.9,1040.7,13156.63747976
2018-01-31 01:00:00,1044.0,1055.0,1066.5,1025.0,11103.28092668
2018-01-31 01:30:00,1055.0,1053.9,1064.9,1037.9,7269.8472089
2018-01-31 02:00:00,1053.9,1060.7,1070.0,1051.7,6836.30356055
2018-01-31 02:30:00,1060.7,1089.1,1095.0,1060.0,3213.4954767
2018-01-31 03:00:00,1088.9,1063.3,1088.9,1063.3,3163.03088256
2018-01-31 03:30:00,1064.0,1074.2,1080.4,1064.0,1633.3914162
2018-01-31 04:00:00,1074.2,1062.8,1074.2,1054.8,2414.54150721
2018-01-31 04:30:00,1062.8,1069.3,1072.5,1055.0,2121.21599743
2018-01-31 05:00:00,1068.2,1055.6,1071.3,1052.8,1351.16276942
2018-01-31 05:30:00,1055.0,1071.0,1082.4,1054.9,2078.95999491
2018-01-31 06:00:00,1070.7,1077.4,1084.8,1070.6,2063.24748071
2018-01-31 06:30:00,1077.2,1090.7,1095.0,1077.2,3187.98284362
2018-01-31 07:00:00,1089.5,1104.9,1108.0,1089.0,2683.07202762
2018-01-31 07:30:00,1104.6,1106.6,1108.3,1094.0,1259.33001521
2018-01-31 08:00:00,1107.8,1101.8,1115.8,1098.1,2098.39742218
2018-01-31 08:30:00,1101.9,1092.1,1105.0,1085.0,2255.04660402
2018-01-31 09:00:00,1092.0,1083.0,1096.6,1081.6,1776.06705877
2018-01-31 09:30:00,1082.6,1090.9,1094.2,1074.0,2038.55581442
2018-01-31 10:00:00,1090.3,1099.0,1102.1,1090.2,2043.80149635
2018-01-31 10:30:00,1099.0,1100.0,1106.5,1093.2,1632.65452862
2018-01-31 11:00:00,1100.9,1097.0,1103.3,1087.3,1501.84702991
2018-01-31 11:30:00,1097.8,1110.0,1114.4,1097.0,2281.50435399
2018-01-31 12:00:00,1110.0,1114.4,1115.8,1105.8,1325.87208528
2018-01-31 12:30:00,1114.4,1122.0,1128.6,1114.3,2163.64882773
2018-01-31 13:00:00,1122.9,1124.3,1128.8,1115.6,2059.17548167
2018-01-31 13:30:00,1124.1,1102.1,1127.3,1102.0,4202.79112786
2018-01-31 14:00:00,1102.9,1106.0,1116.5,1102.4,2644.95228386
2018-01-31 14:30:00,1106.0,1095.2,1111.1,1080.5,4067.35403857
2018-01-31 15:00:00,1095.6,1102.5,1107.0,1092.9,3877.82459109
2018-01-31 15:30:00,1102.4,1100.0,1111.0,1096.9,3307.83883309
2018-01-31 16:00:00,1099.9,1095.1,1099.9,1082.6,2847.37624753
2018-01-31 16:30:00,1096.3,1111.0,1115.0,1095.1,2501.66483209
2018-01-31 17:00:00,1110.8,1112.1,1115.0,1106.1,1712.04105229
2018-01-31 17:30:00,1112.0,1101.9,1121.0,1100.0,2182.32005605
2018-01-31 18:00:00,1101.9,1111.1,1113.8,1101.4,1262.86115161
2018-01-31 18:30:00,1111.1,1105.5,1116.5,1102.0,1365.40338973
2018-01-31 19:00:00,1106.7,1104.6,1108.8,1100.2,1515.09704713
2018-01-31 19:30:00,1104.8,1098.1,1108.8,1095.0,1350.98307518
2018-01-31 20:00:00,1098.2,1105.1,1109.6,1095.2,1409.95883593
2018-01-31 20:30:00,1106.5,1108.4,1110.1,1103.0,857.45913762
2018-01-31 21:00:00,1107.6,1100.2,1111.4,1099.3,1558.12534748
2018-01-31 21:30:00,1100.9,1104.1,1108.9,1099.9,1120.69312546
2018-01-31 22:00:00,1104.1,1113.0,1116.6,1100.8,1627.64074383
2018-01-31 22:30:00,1113.2,1110.9,1123.9,1103.9,3729.14335675
2018-01-31 23:00:00,1112.0,1112.2,1115.0,1104.3,1918.96470018
2018-01-31 23:30:00,1112.5,1120.0,1122.7,1109.9,3202.98374665
2018-02-01 00:00:00,1119.8,1130.0,1140.1,1116.2,6101.42469468
2018-02-01 00:30:00,1129.9,1125.7,1132.0,1118.5,3070.08529285
2018-02-01 01:00:00,1125.7,1131.3,1132.9,1123.0,1332.97524926
2018-02-01 01:30:00,1131.3,1126.5,1133.0,1119.8,1346.12719
2018-02-01 02:00:00,1126.7,1142.5,1143.6,1125.4,2273.65773733
2018-02-01 02:30:00,1142.5,1147.2,1149.9,1137.8,1826.0516274
2018-02-01 03:00:00,1146.9,1148.0,1164.0,1144.7,5937.70106036
2018-02-01 03:30:00,1147.2,1135.7,1147.8,1126.1,5331.98602299
2018-02-01 04:00:00,1135.5,1139.2,1144.2,1132.2,1617.56927466
2018-02-01 04:30:00,1139.2,1148.3,1149.9,1135.0,3452.42370862
2018-02-01 05:00:00,1148.2,1152.1,1159.0,1148.0,2499.66317435
2018-02-01 05:30:00,1152.0,1155.6,1160.3,1151.9,1695.62521985
2018-02-01 06:00:00,1155.6,1146.7,1160.8,1144.1,2124.87247548
2018-02-01 06:30:00,1146.0,1144.5,1150.0,1143.5,817.72876375
2018-02-01 07:00:00,1144.6,1146.0,1147.5,1141.6,1281.97393609
2018-02-01 07:30:00,1146.6,1138.8,1148.8,1137.5,1659.94125191
2018-02-01 08:00:00,1138.9,1117.0,1139.7,1114.4,5286.01543428
2018-02-01 08:30:00,1117.0,1117.1,1117.3,1095.1,5618.27828671
2018-02-01 09:00:00,1117.3,1119.8,1179.4,1108.5,10483.23736315
2018-02-01 09:30:00,1119.7,1100.0,1126.6,1096.1,5764.99576231
2018-02-01 10:00:00,1100.4,1093.6,1108.0,1092.1,10230.46882014
2018-02-01 10:30:00,1094.4,1091.6,1107.8,1091.4,5121.11152042
2018-02-01 11:00:00,1091.5,1116.1,1118.2,1091.4,3498.82492998
2018-02-01 11:30:00,1117.2,1114.4,1129.2,1114.4,5299.6627208
2018-02-01 12:00:00,1114.5,1113.0,1129.5,1111.8,4935.96361788
2018-02-01 12:30:00,1113.1,1130.5,1134.0,1110.4,8566.49777129
2018-02-01 13:00:00,1130.5,1133.7,1150.0,1126.7,15015.91915186
2018-02-01 13:30:00,1133.6,1133.6,1138.0,1120.8,11153.89591298
2018-02-01 14:00:00,1133.7,1119.1,1146.4,1118.7,8644.47591647
2018-02-01 14:30:00,1119.7,1110.5,1121.4,1103.2,6989.49906416
2018-02-01 15:00:00,1110.0,1096.0,1112.0,1095.0,5837.3325681
2018-02-01 15:30:00,1095.9,1075.5,1099.5,1068.3,9575.95050645
2018-02-01 16:00:00,1075.6,1043.9,1076.8,1043.6,7643.6816006
2018-02-01 16:30:00,1043.8,1040.0,1069.5,1026.3,13347.51189221
2018-02-01 17:00:00,1040.0,1062.0,1065.0,1036.6,6669.6724323
2018-02-01 17:30:00,1061.8,1058.9,1083.6,1057.0,6001.50377519
2018-02-01 18:00:00,1058.7,1045.0,1064.5,1042.7,3551.02963537
2018-02-01 18:30:00,1045.8,1048.4,1055.8,1039.1,3535.74068832
2018-02-01 19:00:00,1049.1,1024.0,1049.3,1012.4,7669.57425774
2018-02-01 19:30:00,1024.1,1015.5,1024.4,1005.7,13812.12708886
2018-02-01 20:00:00,1014.2,1037.0,1039.4,985.0,21156.53245442
2018-02-01 20:30:00,1036.8,1046.0,1049.3,1014.3,13692.97338864
2018-02-01 21:00:00,1046.0,1034.5,1048.0,1030.0,5711.30094627
2018-02-01 21:30:00,1034.4,1037.5,1059.7,1033.5,6278.93727837
2018-02-01 22:00:00,1037.6,1036.8,1045.7,1028.4,2405.9682228
2018-02-01 22:30:00,1037.0,1019.0,1044.5,1016.2,3946.71209589
2018-02-01 23:00:00,1018.9,1041.1,1041.4,1017.0,3447.14755506
2018-02-01 23:30:00,1041.2,1035.0,1049.0,1033.9,2327.05110269
2018-02-02 00:00:00,1035.5,1002.7,1039.1,1000.1,6897.41370813
2018-02-02 00:30:00,1003.3,981.99,1011.2,981.2,8856.97809321
2018-02-02 01:00:00,981.97,980.7,1002.9,968.64,16879.72386622
2018-02-02 01:30:00,980.7,965.65,983.32,960.87,8896.00261629
2018-02-02 02:00:00,965.8,974.3,984.0,962.46,6315.26660209
2018-02-02 02:30:00,974.09,995.0,995.72,963.17,4869.27062746
2018-02-02 03:00:00,995.01,993.29,997.78,976.76,3609.12488635
2018-02-02 03:30:00,992.51,975.84,1002.4,975.11,4399.8605769
2018-02-02 04:00:00,976.79,963.89,984.0,961.76,3801.78756358
2018-02-02 04:30:00,963.89,970.19,971.7,960.42,2894.4652823
